iteration,best_fitness,avg_fitness,diversity
0,375.29615875478595,217.82416271110068,0.6489839600104781
1,376.0849678675429,223.99984118254693,0.6602240192130072
2,376.0849678675429,228.36606674753943,0.6449751232801859
3,376.0849678675429,227.5429568055671,0.6373937384477995
4,376.0849678675429,217.67064861198006,0.6675117405251186
5,376.0849678675429,216.46081684433116,0.6846456160532597
6,376.0849678675429,219.66890031486705,0.66893110981485
7,376.0849678675429,226.17259380881083,0.6214905344822728
8,376.0849678675429,224.58322222520368,0.6551474063570896
9,376.0849678675429,220.4698769780136,0.6595725870012054
10,376.0849678675429,217.72541418111646,0.6645333492599452
11,376.0849678675429,218.60466243220378,0.6624714556067873
12,376.0849678675429,216.3365021981539,0.6732180870819398
13,376.0849678675429,220.871406066834,0.6576178116402398
14,376.0849678675429,219.79588521612115,0.6466327413341146
15,376.0849678675429,225.28767256498455,0.6382764120077294
16,376.0849678675429,222.2694770667345,0.6453042855678661
17,376.0849678675429,219.4478415178394,0.6382405702232644
18,376.0849678675429,221.94225281857507,0.6595610128452544
19,376.0849678675429,217.987597249925,0.6671196355034369
20,376.0849678675429,217.80078368741334,0.6413237329445031
21,376.0849678675429,225.09308058700182,0.6580325555640308
22,376.0849678675429,218.35810393739828,0.6592379856935348
23,376.0849678675429,224.24399148934978,0.6548923269812333
24,376.0849678675429,234.2128292614629,0.6099197204724331
25,376.0849678675429,217.89922059156154,0.6563613482974131
26,376.0849678675429,213.2602355064804,0.6757612903167682
27,376.0849678675429,219.66725953875508,0.6659730310040409
28,376.0849678675429,222.63410309653253,0.643623896574325
29,376.0849678675429,218.75887203224158,0.6640632557479503
30,376.0849678675429,219.5795696384209,0.6628884273756367
31,376.0849678675429,221.53356010307596,0.670319709648982
32,376.0849678675429,219.29771560532015,0.649246110418414
33,376.0849678675429,221.79953552343537,0.6687221182451354
34,376.0849678675429,226.47645121784203,0.6610074244023854
35,376.0849678675429,218.895447931812,0.6562908235803605
36,376.0849678675429,215.53935256795808,0.6668027804757173
37,376.0849678675429,219.86357641686774,0.6565910364256963
38,376.0849678675429,218.68407913150676,0.6378693799425563
39,376.0849678675429,216.47586317352383,0.6719593487492845
40,376.0849678675429,216.31599699354152,0.6649719991085028
41,376.0849678675429,216.2719909550367,0.671391124538253
42,376.0849678675429,210.142749534357,0.6717318130772164
43,376.0849678675429,229.30698665051094,0.6489990056276477
44,376.0849678675429,219.9942318902007,0.6665996335744607
45,376.0849678675429,225.65077925958056,0.645288695918125
46,376.0849678675429,219.32317556459418,0.6490265788062893
47,376.0849678675429,214.66821245284717,0.6689365374259192
48,376.0849678675429,222.81129002651403,0.6558328347716667
49,376.0849678675429,213.5684531925999,0.6806191462761105
50,376.0849678675429,224.2424361533705,0.647641283409207
51,376.0849678675429,218.71064215665143,0.6703604762810133
52,376.0849678675429,214.60675424025797,0.6737172384103957
53,376.0849678675429,219.3048082503232,0.656291489493698
54,376.0849678675429,220.6539993231368,0.6543515296662475
55,376.0849678675429,225.84401407909016,0.6652869593869705
56,376.0849678675429,221.36515161766116,0.6327637270792303
57,376.0849678675429,217.77993739709646,0.6608782292102521
58,376.0849678675429,219.70148091274794,0.6592369260543935
59,376.0849678675429,221.5766687335483,0.671293087925432
60,376.0849678675429,220.84942128597262,0.6596214422433992
61,376.0849678675429,219.53898889711846,0.6696071137791383
62,376.0849678675429,219.71941756736152,0.6610328768471937
63,376.0849678675429,213.87257909178697,0.6704596267735518
64,376.0849678675429,218.67319769236013,0.6532029128606615
65,376.0849678675429,220.04427001053674,0.6588819738701763
66,376.0849678675429,217.10497274840026,0.6883713556018871
67,376.0849678675429,209.74208700521194,0.6860227455034735
68,376.0849678675429,214.77953402620673,0.6721715433064755
69,376.0849678675429,219.62883600544774,0.6683473409476609
70,376.0849678675429,218.48034205073762,0.6595635328916242
71,376.0849678675429,227.724193411258,0.6286864816565816
72,376.0849678675429,218.5137376733257,0.6559305346177048
73,376.0849678675429,221.5576417385094,0.6554637228319414
