Execution_Time,Best_Fitness,Total_Profit,Unique_Clients_Visited,Coverage_Ratio,Number_of_Routes,Routes_Exceeding_TimeLimit,Avg_Route_Time,Route_Time_Std,Time_Efficiency,Constraints_Respected,Algorithm,Instance,Timestamp
1.4612562656402588,42.38170183518929,42.0,2,0.03225806451612903,2,0,14.362585611651141,0.29441233694804136,0.04249429255659054,True,SimulatedAnnealing,p6.2.d,2024-11-19 22:54:50
