Execution_Time,Best_Fitness,Total_Profit,Unique_Clients_Visited,Total_Available_Clients,Coverage_Ratio,Number_of_Routes,Routes_Exceeding_TimeLimit,Avg_Route_Time,Route_Time_Std,Time_Efficiency,Constraints_Respected,Algorithm,Instance,Timestamp
1.0333592891693115,140.79585331920808,139.0,8,98,0.08163265306122448,2,0,24.831272476831757,0.19908168475511284,0.006749100926729756,True,SimulatedAnnealing,p4.2.a,2024-11-19 19:02:09
