Execution_Time,Best_Fitness,Total_Profit,Unique_Clients_Visited,Total_Available_Clients,Coverage_Ratio,Number_of_Routes,Routes_Exceeding_TimeLimit,Avg_Route_Time,Route_Time_Std,Time_Efficiency,Constraints_Respected,Algorithm,Instance,Timestamp
2.2979207038879395,110.18693340314289,109.0,5,98,0.05102040816326531,2,0,24.190940986987414,0.9907907557202305,0.03236236052050345,True,GeneticAlgorithm,p4.2.a,2024-11-19 19:02:12
