iteration,best_fitness,avg_fitness,diversity,pheromone_avg,pheromone_max,pheromone_min
0,1136.4317776065866,820.3296163790492,0.759988340372216,1.6859004321341957,1.8,0.040551119180890556
1,1136.4317776065866,654.9521903564822,0.9252340902078324,1.437788760310169,1.6231250000000002,0.02
2,1136.4317776065866,587.7379621876466,1.00061423412399,1.2322906736827985,1.4633125,0.02
3,1136.4317776065866,537.9970626943218,1.067538379179037,1.0591944362382475,1.3202070564516128,0.02
4,1136.4317776065866,511.9708584136518,1.0859208879604503,0.9126976691634575,1.1914121572580645,0.02
5,1136.4317776065866,471.75616373366057,1.1379140676366755,0.7882790329288525,1.0756042748655914,0.02
6,1136.4317776065866,455.5527140205828,1.156394077924779,0.6819304978817999,0.9712696538306451,0.02
7,1136.4317776065866,450.79694300941105,1.153410310370514,0.5908654295138681,0.8741426884475806,0.02
8,1136.4317776065866,440.504855814503,1.1703349279426443,0.5126837717396132,0.7867284196028226,0.02
9,1136.4317776065866,443.11146908226743,1.1713742988644669,0.4455362864880937,0.7120555776425403,0.02
10,1136.4317776065866,449.2747411982652,1.1656859883421669,0.38765913882989156,0.6408500198782864,0.02
11,1136.4317776065866,449.44161817470916,1.1456937661016255,0.3377502899011559,0.5807650178904578,0.02
12,1136.4317776065866,457.5186377104545,1.1393175027915619,0.29459741819482704,0.522688516101412,0.02
13,1136.4317776065866,464.53518785896534,1.125588761554769,0.25726521216649273,0.47496511903672534,0.02
14,1136.4317776065866,460.3010534945416,1.1246024688506615,0.22488472210310323,0.4306944135846657,0.02
15,1136.4317776065866,475.753601945841,1.108871078634828,0.1968534687186548,0.39132867592990284,0.02
16,1136.4317776065866,484.86445614791825,1.087796005219604,0.17254879827096106,0.35532080833691254,0.02
17,1136.4317776065866,496.2009515069334,1.0766444625443015,0.15138778291419713,0.3197887275032213,0.02
18,1136.4317776065866,509.6224669126113,1.0611462677987007,0.13305011375687764,0.29058763253067693,0.02
19,1136.4317776065866,522.9526200385817,1.0409141764643286,0.11707873750347284,0.26430664705538703,0.02
20,1136.4317776065866,559.976576669002,1.0150404696000919,0.10315960832410136,0.23787598234984833,0.02
21,1136.4317776065866,575.5846818309042,0.9805665248715393,0.09106537103762835,0.21843621020182002,0.02
22,1136.4317776065866,630.3763922227358,0.9318270631293388,0.08062810756606606,0.1993703669594158,0.02
23,1136.4317776065866,679.1778297823066,0.8885887080476892,0.07163294368805724,0.18229047312061708,0.02
24,1136.4317776065866,716.120877921223,0.8669558155112987,0.06397472705434296,0.16718642580855536,0.02
25,1136.4317776065866,743.8425806698242,0.8326121000996067,0.057498437233409805,0.15380111656103315,0.02
26,1136.4317776065866,743.8553453353426,0.8352488717439605,0.05205778413667086,0.1408019572858822,0.02
27,1136.4317776065866,765.5548365700032,0.8124321040665613,0.047500014751189874,0.126721761557294,0.02
28,1136.4317776065866,769.7245925233011,0.8010258820870366,0.043612027574869684,0.11404958540156461,0.02
29,1190.312561338298,784.25729083995,0.7916519757737036,0.04020848925949339,0.10576962686140816,0.02
30,1190.312561338298,799.1575436285374,0.7830670001651702,0.03718992754972941,0.09519266417526734,0.02
31,1190.312561338298,790.1594203592134,0.7795639968539182,0.034501169156328726,0.08853054061488347,0.02
32,1266.2854710290808,797.4329047747667,0.7637491034785566,0.03212219509611747,0.08290329300500802,0.02
33,1266.2854710290808,793.7337763879439,0.7786876757932101,0.030016958260676536,0.07461296370450722,0.02
34,1266.2854710290808,798.7736230723438,0.7663092758253708,0.028160420995584315,0.0671516673340565,0.02
35,1266.2854710290808,811.2054968031866,0.765160554951813,0.026526332052017997,0.06400792917207943,0.02
36,1266.2854710290808,830.5214785009273,0.7314389165556313,0.025098170849337135,0.05760713625487148,0.02
37,1266.2854710290808,843.6242755615539,0.7120611398817954,0.023853751853212136,0.054410525193486894,0.02
38,1266.2854710290808,827.2222078961221,0.7332191512705192,0.02277539398674203,0.048969472674138204,0.02
39,1266.2854710290808,834.6810113900865,0.7302559068538707,0.0218600170797081,0.04639810680207322,0.02
40,1266.2854710290808,843.7805889454637,0.7292058062694767,0.02110780018483134,0.0442582961218659,0.02
41,1266.2854710290808,842.5332710552138,0.7228374161467539,0.020538459830453826,0.04233246650967931,0.02
42,1266.2854710290808,837.3451327085429,0.7263995627007034,0.02016529001247827,0.040599219858711386,0.02
43,1266.2854710290808,834.669921922693,0.7385040060979535,0.020005505393549377,0.03948047434342848,0.02
44,1266.2854710290808,848.1774159215162,0.7077803079126224,0.02000427925758533,0.03553242690908563,0.02
45,1266.2854710290808,845.9899164847739,0.7156863139362127,0.0200025793536075,0.03197918421817707,0.02
46,1292.787885206036,854.6400979117777,0.7105328157783691,0.02000236389974489,0.03134536836046192,0.02
47,1300.1793061621058,843.0479256779485,0.713664353831677,0.020002248322641327,0.028210831524415732,0.02
48,1300.1793061621058,845.5131062877128,0.7170700382543845,0.0200010807946578,0.02538974837197416,0.02
49,1300.1793061621058,853.9190581006204,0.7052966836869591,0.020001271061239143,0.025072995756998968,0.02
50,1300.1793061621058,868.8740871740226,0.6981999934677691,0.02000123605370733,0.022565696181299073,0.02
51,1300.1793061621058,854.7753803992562,0.6972392572739509,0.02000064865461371,0.022581853835896438,0.02
52,1300.1793061621058,854.9135237021014,0.6985249609689557,0.02000112722130941,0.02270462083325918,0.02
53,1300.1793061621058,858.5712474018354,0.6898447631219115,0.020001154965530298,0.021166666666666667,0.02
54,1300.1793061621058,854.8139434275391,0.7103809371204362,0.0200015873015873,0.022357142857142857,0.02
55,1300.1793061621058,858.1822753864449,0.6966529692649859,0.020000830808490053,0.022662108013937282,0.02
56,1300.1793061621058,861.843359753514,0.6972915337945492,0.020000832723901404,0.021507124518613606,0.02
57,1300.1793061621058,850.7691623221014,0.7091448941353962,0.02000081787138525,0.021166666666666667,0.02
58,1300.1793061621058,869.3645572590559,0.6895910991647934,0.02000091597796143,0.021687500000000002,0.02
59,1300.1793061621058,861.3474243265105,0.6964139691676564,0.02000062084257206,0.020658536585365855,0.02
60,1300.1793061621058,879.2391779144867,0.6971214667010206,0.020000966055667566,0.02172642276422764,0.02
61,1300.1793061621058,855.5229279634817,0.7167754451048922,0.020000980251689473,0.021166666666666667,0.02
62,1300.1793061621058,874.323791810741,0.6926358419277441,0.02000164772727273,0.021687500000000002,0.02
63,1300.1793061621058,871.5809990596534,0.6865296608243823,0.020000787237453906,0.021285714285714286,0.02
64,1331.0889111517813,873.7064333102423,0.6880566550974365,0.02000114013764014,0.021842857142857143,0.02
65,1331.0889111517813,863.3717875743289,0.6931855565261333,0.020001390002904153,0.021545454545454548,0.02
66,1331.0889111517813,861.3183813122467,0.6987556776442011,0.02000075449185064,0.021675496756096032,0.02
67,1331.0889111517813,871.1468317838631,0.6774962624539147,0.020001142683249904,0.022270326088835474,0.02
