iteration,best_fitness,avg_fitness,diversity,pheromone_avg,exploitation_rate
0,174.50623324961217,133.49669143993518,0.774897411313513,1.804855302154301,0.7
1,183.2608095862887,135.39853371747972,0.7362624325711676,1.6301185931672184,0.7016
2,183.2608095862887,140.26927863141523,0.5994048377672578,1.4718272637050527,0.7031999999999999
3,183.2608095862887,138.47918418008217,0.6758253613153039,1.329905374331485,0.7048
4,183.2608095862887,137.44204407316158,0.6979469027120104,1.2025592298703074,0.7063999999999999
5,183.2608095862887,139.63730772899004,0.6340139199602385,1.087207701399687,0.708
6,197.69995437933093,139.48922302558424,0.6801179710173088,0.9836562637327523,0.7096
7,197.69995437933093,138.0733415529341,0.715716332387478,0.8908267038452493,0.7111999999999999
8,197.69995437933093,137.29897170169778,0.6669103143935549,0.8068219896367052,0.7128
9,197.69995437933093,139.48308180156388,0.641583421301548,0.7310851285541554,0.7143999999999999
10,197.69995437933093,138.90558174492782,0.6652797711858184,0.6627726670234686,0.716
11,197.69995437933093,137.90980331765448,0.6301590852597568,0.6018027385035647,0.7176
12,197.69995437933093,141.249466861623,0.5980370854599112,0.5464047083733768,0.7192
13,197.69995437933093,139.9757892550396,0.6480157083781339,0.49685784750907386,0.7208
14,197.69995437933093,136.87766767163126,0.6813720425733881,0.45216382641943537,0.7223999999999999
15,197.69995437933093,138.23341414030924,0.6401193881932231,0.41174815759994204,0.724
16,197.69995437933093,139.89627077681251,0.6415229475967761,0.3750250624512097,0.7255999999999999
17,197.69995437933093,143.74711614569347,0.5580604898457253,0.3419118950498548,0.7272
18,197.69995437933093,143.31232283630305,0.5657649231206333,0.3123666382330676,0.7288
19,197.69995437933093,141.55204141197115,0.6217306074487325,0.2858409904612339,0.7303999999999999
20,197.69995437933093,144.51759899183716,0.531740269424842,0.2615207201159841,0.732
21,197.69995437933093,139.71474964478074,0.6229646706760864,0.23989625452363933,0.7335999999999999
22,197.69995437933093,142.7115784019746,0.6020571389833264,0.22051655515471985,0.7352
23,197.69995437933093,141.84724824256577,0.5854629129260223,0.20265642547007634,0.7368
24,197.69995437933093,142.58704138654824,0.562536841731474,0.18660980818106832,0.7384
25,197.69995437933093,143.00148413546123,0.5899157926339211,0.17266455956398716,0.74
26,197.69995437933093,144.9636016183715,0.5447395333972646,0.159660741998137,0.7415999999999999
27,197.69995437933093,141.164543939722,0.617639682216868,0.14775395310649642,0.7432
28,197.69995437933093,138.2669142726021,0.683606192961895,0.13745461866281208,0.7448
29,197.69995437933093,141.64186069781888,0.5833464462457806,0.12819487373111915,0.7464
30,197.69995437933093,145.72722856541657,0.5715772877383738,0.11938297859049338,0.748
31,197.69995437933093,144.2652143912288,0.5732791642858902,0.11167045170603132,0.7495999999999999
32,197.69995437933093,147.25493359108856,0.5093870116957422,0.10514838322307947,0.7512
