iteration,best_fitness,avg_fitness,diversity
0,360.4050920861113,233.40550080109287,0.6115795934187309
1,360.4050920861113,235.2605146215568,0.6028443684358001
2,360.4050920861113,237.35018025693543,0.5973594201268887
3,360.4050920861113,233.35879826812632,0.606577772964556
4,360.4050920861113,243.80829936356585,0.5813550635418667
5,360.4050920861113,231.24318728193734,0.6127857727291266
6,360.4050920861113,241.67343187708195,0.5831328823097437
7,360.4050920861113,242.7964863132543,0.5753937031378635
8,360.4050920861113,241.62073336046916,0.5883554274518045
9,360.4050920861113,231.90540257039416,0.6149492129136823
10,368.92796886126035,243.2280057541656,0.5692516038565038
11,368.92796886126035,227.5209327798226,0.6429806837327284
12,368.92796886126035,224.0170072030802,0.644509379929152
13,368.92796886126035,232.87854434165143,0.6171537154048083
14,370.1060571584877,233.84940099350692,0.6218485794181953
15,370.1060571584877,238.90233768230348,0.5724247184701958
16,370.1060571584877,229.85243301920462,0.6295492356198839
17,370.1060571584877,243.23875281988478,0.5715784942746059
18,370.1060571584877,237.96541629283723,0.5938144595019831
19,370.1060571584877,227.1496781290473,0.6386292402063072
20,370.1060571584877,240.01914926813294,0.588628909132188
21,370.1060571584877,236.9604462207807,0.6138654751690679
22,370.1060571584877,245.64317457673562,0.5630838263726431
23,370.1060571584877,243.90436679732747,0.5824548849135754
24,370.1060571584877,241.81773847431657,0.5786784263150735
25,370.1060571584877,237.73173442120878,0.6134891535041616
26,370.1060571584877,239.5676000662474,0.5951706551156628
27,370.1060571584877,236.43009219842807,0.5825722268887243
28,370.1060571584877,232.56330115211026,0.6138901512015799
29,370.1060571584877,228.62161658427732,0.6375254881393896
30,370.1060571584877,236.9381502866146,0.6149446926718933
31,370.1060571584877,241.32005024151547,0.570946282059387
32,370.1060571584877,227.55873666696274,0.6301209439268766
33,370.1060571584877,236.5220269981213,0.6152215206511086
34,370.1060571584877,244.31422363094146,0.5857512690844725
35,370.1060571584877,238.46008245688702,0.5948346239955177
36,370.1060571584877,239.87856130070145,0.5942060828586717
37,370.1060571584877,249.5297763147324,0.5564847549841555
38,370.1060571584877,239.47008821544688,0.6015787668926316
39,370.1060571584877,233.9554941599587,0.6074490861581687
40,370.1060571584877,236.0858233063777,0.610735889243032
41,370.1060571584877,235.3175927548596,0.5965013357903642
42,370.1060571584877,239.29694473423916,0.5842210833134622
43,370.1060571584877,236.0056401517163,0.5958020053596499
44,370.1060571584877,236.80912257176402,0.5978948320110945
45,370.1060571584877,235.36344081375088,0.6037250482237349
46,370.1060571584877,235.80539867594334,0.6117939995405502
47,370.1060571584877,245.34356387542857,0.5721126660621344
48,370.1060571584877,232.77766352893028,0.6229515141538484
49,370.1060571584877,244.34787283672705,0.5555068974978168
50,370.1060571584877,230.9772935300298,0.6300695321052243
51,370.1060571584877,238.3946720039708,0.5996734003466602
52,370.1060571584877,234.34077087747073,0.6228372124201501
53,370.1060571584877,244.6826628438135,0.5593375987817355
54,370.1060571584877,237.9705978390865,0.6021522292636853
55,370.1060571584877,236.51022757119796,0.5977731474299895
56,370.1060571584877,242.21624446274757,0.572842580362716
57,370.1060571584877,226.9659655648708,0.6361714038718841
58,370.1060571584877,249.34912047074098,0.5528822357257014
59,370.1060571584877,238.31148765359646,0.5989135630970402
60,370.1060571584877,238.89532683412563,0.5977137283327567
61,370.1060571584877,233.56397272668036,0.6264571196667598
62,370.1060571584877,237.55249823397662,0.5882231808612235
63,370.1060571584877,238.58649449104584,0.5908704226349334
64,370.1060571584877,237.15363646642462,0.6008316159010395
65,370.1060571584877,240.83993655789698,0.5952326528641598
66,370.1060571584877,238.74986397516784,0.5969966819015421
67,370.1060571584877,220.88233059365956,0.6675294575290756
68,370.1060571584877,234.33343012967413,0.6196235827094384
69,370.1060571584877,218.9357468076644,0.6645652853090749
70,370.1060571584877,234.86719109888145,0.6127562406441456
71,370.1060571584877,236.4349287795386,0.5959625970272401
72,370.1060571584877,232.3567664068833,0.6130595945988988
73,370.1060571584877,232.941375984805,0.6177082999044737
74,372.49053454044594,246.35785808670218,0.5616779254718629
75,372.49053454044594,238.47692395605986,0.6042848718308454
76,372.49053454044594,238.24350291355935,0.5998201427909404
77,372.49053454044594,234.49888305403414,0.6127054067717416
78,372.49053454044594,236.3171120759412,0.5910059829556431
79,372.49053454044594,236.35471241891926,0.608100363644394
80,372.49053454044594,239.86464611113422,0.581144963179708
81,372.49053454044594,230.35883213800653,0.6217390413491234
82,372.49053454044594,237.69849574132678,0.5942652924951992
83,372.49053454044594,227.8315918274849,0.6338017938400944
84,372.49053454044594,233.02026800964353,0.6122203843897134
85,372.49053454044594,239.3120218943011,0.5978218363273692
86,372.49053454044594,226.8165802022903,0.6263628087189357
87,372.49053454044594,241.78051933053322,0.5723612621393657
88,372.49053454044594,235.84335691969187,0.5928316146436694
89,372.49053454044594,240.4868370434973,0.5787161186672285
90,372.49053454044594,237.75061385509738,0.6089914321981065
91,372.49053454044594,234.25594311852794,0.6100555742892907
92,372.49053454044594,240.13875822078467,0.5941098189851283
93,372.49053454044594,236.31442390784937,0.6046142918500049
94,372.49053454044594,222.0635828265438,0.654191122851219
95,372.49053454044594,238.0423503173833,0.583701200467882
96,372.49053454044594,239.5228140936317,0.6085897780408345
97,372.49053454044594,233.0391641995902,0.6138319772424282
98,372.49053454044594,234.26692297041572,0.6065945569899657
99,372.49053454044594,219.57032144921968,0.6751261569566227
100,372.49053454044594,238.80622975572842,0.6001536202973287
101,372.49053454044594,242.64731432294676,0.5633230557806166
102,372.49053454044594,234.0909004059207,0.6168724600617617
103,372.49053454044594,234.25656422102577,0.6076555803490521
104,372.49053454044594,234.30901491494717,0.6121354987044849
105,372.49053454044594,228.87295659904765,0.6314774097975863
106,372.49053454044594,236.0702117469757,0.6060850824964937
107,372.49053454044594,245.16264641443505,0.5546892994909722
108,372.49053454044594,239.4372446554908,0.5898247276449696
109,372.49053454044594,248.01337131888488,0.5640650302931122
