iteration,best_fitness,avg_fitness,diversity
0,148.38206023591036,105.24213673246362,0.5433116011505262
1,148.38206023591036,103.92787931050698,0.5437026028905233
2,148.38206023591036,104.57633917972774,0.5391765207201404
3,148.38206023591036,102.92314599217632,0.5655160683214434
4,148.38206023591036,108.2733112753345,0.5231543979262095
5,148.38206023591036,104.29829162281422,0.539629700649833
6,148.38206023591036,103.66397671946176,0.5187631831256008
7,148.38206023591036,100.64699311394146,0.5935508682220137
8,148.38206023591036,109.52724545826761,0.5093106778878607
9,148.38206023591036,100.8886795063977,0.5885893256631529
10,148.38206023591036,105.67623987905634,0.5618395653563382
11,148.38206023591036,104.34383332406355,0.5409904832924918
12,148.38206023591036,102.87853173610976,0.5632455523596472
13,148.38206023591036,105.21684703516229,0.5524716096729579
14,148.38206023591036,105.62684391789762,0.5331241078086758
15,148.38206023591036,108.39403865594494,0.5171640211640258
16,148.38206023591036,104.16184548056115,0.5552968999680432
17,148.38206023591036,102.62464692555295,0.5539191790064286
18,148.38206023591036,102.39295612465006,0.5767036326834961
19,148.38206023591036,103.74796337190064,0.5668137495117389
20,148.38206023591036,103.98038023092201,0.5689941408330644
21,148.38206023591036,107.06066173030172,0.5612459074606769
22,148.38206023591036,107.76142040721577,0.5461778345939422
23,148.38206023591036,100.49788730031553,0.597645573665699
24,148.38206023591036,105.96289244171264,0.5390542949469156
25,148.38206023591036,109.0260371198853,0.5049748588473413
26,148.38206023591036,100.17700020569539,0.6006368381804627
27,148.38206023591036,98.71499061151415,0.5753221121409018
28,148.38206023591036,103.98211375915096,0.5694074784276174
29,148.38206023591036,104.59765199170542,0.5473436667731925
30,148.38206023591036,105.83318128507678,0.5254215404282543
31,148.38206023591036,107.26230511951901,0.5539079578139956
32,148.38206023591036,106.17280223954987,0.5370214125918882
33,148.38206023591036,104.97001751623647,0.5200492525123435
34,148.38206023591036,101.17385899399675,0.5696827527431629
35,148.38206023591036,102.94341947516928,0.5588462767657443
36,148.38206023591036,106.83055828563707,0.5243492063492046
37,148.38206023591036,105.58754734913838,0.5472825538865889
38,148.38206023591036,102.05654545706317,0.5904085437306974
39,148.38206023591036,105.1426047758443,0.5311557473101066
40,148.38206023591036,109.98582221660637,0.5092938460992149
41,148.38206023591036,101.2988281419632,0.5634811974006665
42,148.38206023591036,108.8606312202342,0.4962028337061874
43,148.38206023591036,103.78648999615008,0.5843366002627687
44,148.38206023591036,103.1351937453419,0.5752738184013404
45,148.38206023591036,105.61310197937547,0.5430862540392831
46,148.38206023591036,103.00175830598376,0.5664068037356597
47,148.38206023591036,100.22748319202866,0.54717282766947
48,148.38206023591036,102.33335673995659,0.5376034941940941
49,148.38206023591036,110.36469898427015,0.4998563971449845
50,148.38206023591036,97.74166075811416,0.6142569511025902
51,148.38206023591036,105.46810145323303,0.559766982706582
52,148.38206023591036,105.15764725642322,0.5715436241610736
53,148.38206023591036,107.51511577667745,0.5550655161393404
54,148.38206023591036,106.01212043793102,0.52050687120485
55,148.38206023591036,104.4478192431803,0.554187777422676
56,148.38206023591036,101.31531949165748,0.5645834664962197
57,148.38206023591036,103.83918589369785,0.5630569937147146
58,148.38206023591036,108.18771356708058,0.5497633251660128
59,148.38206023591036,103.44852669152874,0.5595820816022192
60,148.38206023591036,107.20217155753527,0.5253443769752545
61,148.38206023591036,102.51153679010224,0.5783228223429551
62,148.38206023591036,103.29102320305348,0.5894513689144564
63,148.38206023591036,106.75113592682642,0.5204955789922219
64,148.38206023591036,109.50341679325109,0.5137479492915795
65,148.38206023591036,105.9109642724345,0.5335131564930277
66,148.38206023591036,103.66548961332927,0.5197754341110145
67,148.38206023591036,107.58663581732226,0.5285449380348854
68,148.38206023591036,107.18427350118411,0.5301999928979872
69,148.38206023591036,101.95844528481712,0.5757730904442354
70,148.38206023591036,104.45498862078061,0.5592478960264212
71,148.38206023591036,104.61091068630702,0.571660594439117
72,148.38206023591036,102.83332793409453,0.5804803451581921
73,148.38206023591036,101.57805346069536,0.5598342388409493
74,148.38206023591036,101.29209582898847,0.590420865736304
75,148.38206023591036,102.2689583607268,0.5749054010866158
76,148.38206023591036,105.56671744785645,0.5088104825822994
