iteration,best_fitness,avg_fitness,diversity
71,293.3990073046161,163.87772305505132,0.7274930864342823
72,293.3990073046161,168.40129744355286,0.7410551439612025
73,293.3990073046161,169.83263487699176,0.7415580199070273
74,293.3990073046161,172.96480630505704,0.7238484396538245
75,293.3990073046161,169.92879890686748,0.7125646903432237
76,293.3990073046161,167.02710819310565,0.7261378130942063
77,293.3990073046161,173.8948261864627,0.6999972718352236
78,293.3990073046161,164.91102654085205,0.724380607461156
79,293.3990073046161,168.53831868865424,0.7278872757866051
80,295.4266167864772,172.38010697160064,0.71803463464933
81,295.4266167864772,167.78109140983213,0.7117026975963198
82,295.4266167864772,173.2272247876985,0.7103287646394766
83,295.4266167864772,173.10051428918297,0.7174817233621122
84,295.4266167864772,165.14265422469177,0.7500093974762506
85,295.4266167864772,168.10465111701515,0.715504858186667
86,295.4266167864772,171.07537324765497,0.7325649396589143
87,295.4266167864772,170.73327214727078,0.7331732791196044
88,295.4266167864772,168.5321947508888,0.7144685401963431
89,295.4266167864772,161.8023566805198,0.753088602796662
90,295.4266167864772,165.20602003933107,0.7492484942350854
91,295.4266167864772,163.44802331891563,0.7344554386702118
92,295.4266167864772,168.8766180504853,0.7346173836106846
93,295.4266167864772,170.98899020655148,0.6804145371816135
94,295.4266167864772,172.01925790614007,0.7094357366325582
95,295.4266167864772,170.52198072705784,0.7461987743800026
96,295.4266167864772,171.70908407631117,0.6951524169343061
97,295.4266167864772,171.79855299359735,0.7267531270618719
98,295.4266167864772,170.69282726233513,0.7168202276587727
99,295.4266167864772,167.20724627402478,0.7404631257383102
100,295.4266167864772,171.2152150982914,0.7406424133104117
101,295.4266167864772,172.0900226346936,0.720755691238921
102,295.4266167864772,172.66074228700526,0.7367518321482147
103,295.4266167864772,166.61387941392232,0.7295491801263746
104,295.4266167864772,166.5429449169288,0.7316159566260327
105,295.4266167864772,167.89360746201504,0.7453334766007648
106,295.4266167864772,170.03950853144698,0.7344038751016764
107,295.4266167864772,169.31023944047425,0.7272059311556018
108,295.4266167864772,168.14977956726344,0.7172221390342366
109,295.4266167864772,173.5187545456808,0.708766495118261
110,295.4266167864772,170.03936768691304,0.7196900979443488
111,295.4266167864772,169.7758669776117,0.7241709705101087
112,295.4266167864772,166.26041583557176,0.7242597306189985
113,295.4266167864772,168.7827465457911,0.7355325499974247
114,295.4266167864772,170.75955061182415,0.7193488148616576
115,295.4266167864772,169.1224762932771,0.7355676863237237
116,295.4266167864772,168.2559850732853,0.7273286017984161
117,295.4266167864772,165.3638206039058,0.7270993714215286
118,295.4266167864772,168.0510167838258,0.7281170616607021
119,295.4266167864772,171.1709752901822,0.7109450136505049
120,295.4266167864772,167.78609190568176,0.7294720300827872
121,295.4266167864772,168.78150054863505,0.7223665760041635
122,295.4266167864772,164.07757176908075,0.7309934343558578
123,295.4266167864772,169.03343182933952,0.7235783193937644
124,295.4266167864772,165.71212297232225,0.7386934966599541
