iteration,best_fitness,avg_fitness,diversity,pheromone_avg,pheromone_max,pheromone_min
0,613.1894317737176,398.35734526324495,0.9376580818901749,1.7176323393014528,1.8,0.061806308765265286
1,613.1894317737176,319.78168402032634,1.13853056145966,1.4845412152256037,1.6311111111111112,0.02
2,613.1894317737176,299.17407455896745,1.1645884424908841,1.2876834407949627,1.476611111111111,0.02
3,613.1894317737176,272.68506758792904,1.2062491254713565,1.1194460215567867,1.335690909090909,0.02
4,613.1894317737176,262.8947898474053,1.2152610178020145,0.975041630905662,1.211212727272727,0.02
5,613.1894317737176,258.49255767047043,1.2197833091551644,0.8508950831447285,1.0991823636363636,0.02
6,613.1894317737176,267.51637874797296,1.2315282146276725,0.743373095857219,1.0003752383838385,0.02
7,613.1894317737176,270.2508981492015,1.2094884885627462,0.6502277508824809,0.9094286236363637,0.02
8,613.1894317737176,271.60915767883256,1.1984416078431255,0.5692399387594813,0.8309857612727273,0.02
9,613.1894317737176,274.273060116079,1.1936127481688714,0.49907665729081446,0.7578871851454546,0.02
10,613.1894317737176,275.40315656371126,1.1886291601141565,0.4381180985948975,0.6911893757218182,0.02
11,613.1894317737176,275.7935554722525,1.1764156911743084,0.3849452805613419,0.6345704381496363,0.02
12,613.1894317737176,272.9158475472364,1.1942265579893372,0.33852552396223445,0.5811133943346727,0.02
13,613.1894317737176,281.76138198343057,1.155368029695294,0.2980472218228042,0.5341131660123165,0.02
14,613.1894317737176,291.0303502016059,1.1460184821014652,0.2627173821916881,0.48979275850199394,0.02
15,613.1894317737176,294.45626800740285,1.14644186915308,0.23181163449032788,0.45081348265179455,0.02
16,613.1894317737176,295.0113396854892,1.135376341722379,0.20469697539101442,0.4148230434775242,0.02
17,613.1894317737176,306.5352084007295,1.1140217904372836,0.18096139775199224,0.38167407246310514,0.02
18,613.1894317737176,319.5307700431024,1.1034618944879888,0.16018469450005687,0.351839998550128,0.02
19,613.1894317737176,326.43095253987667,1.1016350611913368,0.141918113838283,0.3257469077860243,0.02
20,613.1894317737176,340.0003184941419,1.0734897508122383,0.1258834085544757,0.30567221700742186,0.02
21,613.1894317737176,354.2194465830234,1.0418345546611976,0.11180229899973548,0.2751049953066797,0.02
22,613.1894317737176,362.5669620668438,1.027265410770811,0.09945358525269533,0.255190843462675,0.02
23,613.1894317737176,376.02635247814163,0.9933112490993239,0.08860780925782433,0.24078287022751863,0.02
24,613.1894317737176,379.0970471239081,0.982820997404549,0.07906928908336579,0.2204581349851629,0.02
25,613.1894317737176,383.3182466491597,0.9636234228918892,0.07067645105339844,0.20466232148664662,0.02
26,641.097794660591,387.7453520341928,0.9611570924867945,0.06328784149186147,0.18419608933798196,0.02
27,641.097794660591,388.26877978998806,0.9545701622741434,0.056762063628746674,0.17486738949509287,0.02
28,641.097794660591,392.5521660981667,0.953287516228058,0.05174433834690738,0.16571398387891692,0.02
29,641.097794660591,396.7933303569596,0.9496552833860891,0.04760791012106409,0.15683489318333294,0.02
30,641.097794660591,391.13554239094873,0.9692970587665758,0.043891348092942636,0.14948473719833297,0.02
31,641.097794660591,390.2705147397889,0.9499038420539282,0.04058585383626116,0.14703626347849968,0.02
32,641.097794660591,397.28964688404113,0.9332477709819953,0.03760383792395435,0.1400249448229574,0.02
33,641.097794660591,393.784098753077,0.948917478419025,0.03493575360082529,0.13316530748351882,0.02
34,641.097794660591,397.4932369095948,0.9359370257994507,0.0325491471109449,0.12609877673516695,0.02
35,641.097794660591,401.1195193370223,0.919309188534009,0.030402933066733435,0.1206317562045074,0.02
36,641.097794660591,399.7672331492213,0.925189785622762,0.028489151648667194,0.11571143772691381,0.02
37,641.097794660591,398.62550417709093,0.9338676089956326,0.02677672219418527,0.11128315109707958,0.02
38,657.750541879044,399.6268843832009,0.9254777998743042,0.025254342736963295,0.11015483598737164,0.02
39,657.750541879044,400.5833827729911,0.9286336099237592,0.02388803559225306,0.10580601905530114,0.02
40,657.750541879044,404.70341949123366,0.915901157167792,0.022675823507981727,0.10236827429262817,0.02
41,657.750541879044,400.16713714769,0.9165672492438459,0.021612014841744177,0.0992743040062225,0.02
42,657.750541879044,400.72343673133764,0.9215779368984719,0.020675303370753417,0.09559687360560026,0.02
43,657.750541879044,401.54198044611593,0.920904304926572,0.020069300797595568,0.09437051957837357,0.02
44,657.750541879044,404.7581253616863,0.899928994633192,0.020062998856614122,0.09402437671144531,0.02
45,657.750541879044,405.1417258707384,0.8984243969595387,0.020063294902496517,0.09295527237363412,0.02
46,657.750541879044,396.41396595172614,0.9277217912705914,0.020058816706345753,0.0913520528285784,0.02
47,657.750541879044,410.30727593334916,0.8870798117493908,0.020063471470731165,0.08888351421238723,0.02
48,657.750541879044,399.26483252522166,0.9170862692056202,0.020052269831450382,0.08713801993400565,0.02
49,657.750541879044,398.7496469629676,0.9293278452991403,0.020059080834634604,0.08556707508346223,0.02
50,657.750541879044,402.227556640519,0.9192050048836592,0.020055827187411043,0.0861012766660251,0.02
51,657.750541879044,404.8411313731799,0.9065105968777598,0.020052083993982638,0.08463400614227974,0.02
52,657.750541879044,406.9623580630991,0.9174961689467178,0.020051464203800634,0.08331346267090892,0.02
53,657.750541879044,403.6697057144418,0.9146751043190997,0.02005229104101057,0.08123211640381803,0.02
54,657.750541879044,404.7016743914423,0.8876225514636696,0.02005418732380865,0.08080121245574393,0.02
55,657.750541879044,408.69790483225006,0.9072984545701729,0.020048521513292235,0.08041339890247723,0.02
56,657.750541879044,405.5388419456991,0.9026986646763006,0.020049547520276753,0.0800643667045372,0.02
57,657.750541879044,401.78022337626885,0.9061624551445209,0.02005014665940821,0.08114883912499259,0.02
58,657.750541879044,406.1333937163477,0.8967539030902171,0.020048128830326202,0.08017681235535047,0.02
59,657.750541879044,405.05478361969904,0.9168209393616595,0.020050248994867247,0.08049246445314875,0.02
60,657.750541879044,409.8278811497023,0.8972338123967438,0.020049536782594947,0.08153412709874297,0.02
61,657.750541879044,407.09101884458374,0.9008207479821081,0.020050606099080225,0.08052357153172582,0.02
62,657.750541879044,399.9559335448877,0.9118454685998552,0.020048656006709565,0.07961407152141038,0.02
63,657.750541879044,405.735734550814,0.8987077084303962,0.0200518470465802,0.08074357346017844,0.02
64,657.750541879044,403.67319975342286,0.9117006127134248,0.02004469696445095,0.07981207325701774,0.02
65,657.750541879044,406.80923104919617,0.8952264207196322,0.0200497572462582,0.07897372307417311,0.02
66,657.750541879044,406.1847293397297,0.9061374085356346,0.02004952216646873,0.08016725985766489,0.02
67,657.750541879044,409.17534700399244,0.8931099902525192,0.02004839887217489,0.07929339101475555,0.02
68,657.750541879044,406.3870976801483,0.892940749745984,0.02005106280703034,0.07905635960558768,0.02
69,657.750541879044,407.53020679048694,0.8795023750024707,0.020053582609035142,0.07948405697836225,0.02
70,657.750541879044,403.1582504034723,0.9145126390644328,0.0200504838023996,0.07867850842338317,0.02
71,657.750541879044,406.29303587657427,0.8983145613470354,0.02005328516955634,0.07990156667195394,0.02
