iteration,best_fitness,avg_fitness,diversity,mutation_rate,crossover_rate,generations_without_improvement
0,48.60906447167611,25.261856919756635,0.8546573127021595,0.15,0.85,0
1,48.60906447167611,33.92159135019279,0.8445690182708343,0.15,0.85,1
2,48.60906447167611,39.117305356043985,0.6893259900340888,0.15,0.85,2
3,48.60906447167611,46.50297171740886,0.33724101757146996,0.15,0.85,3
4,48.60906447167611,46.4685915925969,0.1963808025177113,0.15,0.85,4
5,48.60906447167611,46.468591592596916,0.1940729084710284,0.15,0.85,5
6,48.60906447167611,47.233784094742134,0.1963808025177113,0.15,0.85,6
7,48.60906447167611,47.895573511983,0.19134539732494857,0.15,0.85,7
8,48.60906447167611,45.80660017811597,0.1940729084710284,0.15,0.85,8
9,48.60906447167611,47.419912872187645,0.19737739312877894,0.15,0.85,9
10,48.60906447167611,46.94425223239227,0.19134539732494857,0.15,0.85,10
11,48.60906447167611,47.65774319208532,0.19134539732494857,0.15,0.85,11
12,48.60906447167611,47.182082552289955,0.18064516129032773,0.15,0.85,12
13,48.60906447167611,47.65774319208531,0.16616837136113483,0.15,0.85,13
14,48.60906447167611,46.70662390973466,0.17849462365591864,0.15,0.85,14
15,48.60906447167611,48.133605829120754,0.1738788355625528,0.15,0.85,15
16,48.60906447167611,47.89557351198301,0.15751376868607384,0.15,0.85,16
17,48.60906447167611,46.944769372010775,0.15121951219512042,0.15,0.85,17
18,48.60906447167611,48.133403831880685,0.15441909257802175,0.15,0.85,18
19,48.60906447167611,46.706421912494584,0.15751376868607384,0.15,0.85,19
20,48.60906447167611,47.182082552289955,0.16884343036979002,0.15,0.85,20
21,48.60906447167611,46.995751777604404,0.1762391817466603,0.15,0.85,21
22,48.60906447167611,46.70693905211308,0.1762391817466603,0.15,0.85,22
23,48.60906447167611,47.18208255228996,0.16050354051927673,0.15,0.85,23
24,48.60906447167611,47.182082552289955,0.16616837136113483,0.15,0.85,24
25,48.60906447167611,47.89577550922307,0.18982428533963483,0.15,0.85,25
26,48.60906447167611,46.282260817911336,0.1826907946498876,0.15,0.85,26
27,48.60906447167611,47.18208255228996,0.1997377393128865,0.15,0.85,27
28,48.60906447167611,47.419912872187645,0.19737739312877894,0.15,0.85,28
29,48.60906447167611,46.23101984250847,0.18646734854445965,0.15,0.85,29
30,48.60906447167611,47.65794518932538,0.1762391817466603,0.15,0.85,30
31,48.60906447167611,46.94451080220152,0.1762391817466603,0.15,0.85,31
32,48.60906447167611,45.517270313006165,0.15441909257802175,0.15,0.85,32
33,48.60906447167611,46.70662390973466,0.14791502753736985,0.15,0.85,33
34,48.60906447167611,46.94425223239227,0.14099134539732108,0.15,0.85,34
35,48.60906447167611,46.46879358983698,0.1258851298190352,0.15,0.85,35
36,48.60906447167611,47.182284549530024,0.11770259638079808,0.15,0.85,36
37,48.60906447167611,47.89557351198301,0.12184631523734124,0.15,0.85,37
38,48.60906447167611,47.18228454953002,0.13737214791502284,0.15,0.85,38
39,48.60906447167611,46.230761272699226,0.11770259638079808,0.15,0.85,39
40,48.60906447167611,46.70668048230385,0.09541043797534432,0.15,0.85,40
41,48.60906447167611,46.944454229632335,0.07568843430369583,0.15,0.85,41
