iteration,best_fitness,avg_fitness,diversity,pheromone_avg,exploitation_rate
0,1059.4404918518173,777.9671880436457,0.7548671204536695,1.8610119047619846,0.7
1,1119.445518525536,757.5032484158693,0.7750948418706093,1.7784523809523485,0.7016
2,1119.445518525536,758.7329121377617,0.7667852662331455,1.713800217094663,0.7031999999999999
3,1119.445518525536,767.5826168930024,0.7592757252553854,1.6618202238432467,0.7048
4,1137.0333699377086,782.3297331861628,0.7465969462528389,1.6156028930402457,0.7063999999999999
5,1137.0333699377086,768.5494179320865,0.767828708241341,1.5792700751221,0.708
6,1137.0333699377086,770.8173615729236,0.7579537372342346,1.542092695853513,0.7096
7,1137.0333699377086,782.3346775769135,0.7502975506303294,1.50978624862825,0.7111999999999999
8,1137.0333699377086,793.1717333035317,0.7372790602590773,1.480390145282197,0.7128
9,1137.0333699377086,789.0652570400722,0.7337421433839073,1.453430728574555,0.7143999999999999
10,1137.0333699377086,792.4297382962167,0.732796997028726,1.401510508476002,0.716
11,1137.0333699377086,787.0929641154504,0.7195859323476219,1.3941289985191845,0.7176
12,1137.0333699377086,780.2977626545687,0.7430514878177383,1.3827452494380996,0.7192
13,1137.0333699377086,825.1205726679057,0.6876081849183088,1.3589871422014275,0.7208
14,1137.0333699377086,782.9622293217549,0.7453006426929464,1.3443576798169408,0.7223999999999999
15,1137.0333699377086,797.2890350603603,0.7095329463784796,1.32493311496371,0.724
16,1137.0333699377086,808.7767889908624,0.7172860382707463,1.3114669418817666,0.7255999999999999
17,1137.0333699377086,804.9925182008236,0.7111706603201504,1.2996710727127987,0.7272
18,1137.0333699377086,790.5735865775839,0.7244867394517349,1.286929727010017,0.7288
19,1152.752765080029,807.38216071531,0.7151290817750118,1.2734126615864965,0.7303999999999999
20,1152.752765080029,816.4679458281244,0.6985943117921251,1.239619991784547,0.732
21,1152.752765080029,820.1684994758652,0.6808014757464224,1.2342008277499026,0.7335999999999999
22,1152.752765080029,815.8386241582227,0.7025499692454268,1.2310654472029865,0.7352
23,1152.752765080029,808.3631123577532,0.7126600143762097,1.2188552012253053,0.7368
24,1152.752765080029,823.5301570078966,0.7035204903656701,1.2140938236973629,0.7384
25,1152.752765080029,837.44963510773,0.6814581841143109,1.2048720572668894,0.74
26,1152.752765080029,816.7042189711636,0.6945157989710168,1.2032501153417483,0.7415999999999999
27,1152.752765080029,827.7314962803089,0.6943129840351304,1.198783013618012,0.7432
28,1152.752765080029,825.5641612666041,0.6889988071168983,1.1919027188692621,0.7448
29,1152.752765080029,812.8186366328348,0.7142225770574616,1.1932927034691376,0.7464
30,1152.752765080029,832.0116988550345,0.6886608467084449,1.1645835981372543,0.748
31,1152.752765080029,851.32496886874,0.667804745363544,1.1717742323757347,0.7495999999999999
32,1152.752765080029,837.7927042470294,0.6680434142918938,1.1660868898011496,0.7512
