iteration,best_fitness,avg_fitness,current_temp,acceptance_rate
0,990.7513683018874,775.3354212360457,100.0,0.9274193548387096
1,990.7513683018874,569.2476673428251,96.38290236239705,0.9556451612903226
2,990.7513683018874,283.55401601111294,92.89663867799362,0.967741935483871
3,990.7513683018874,189.5749330747384,89.53647655495936,0.9717741935483871
4,990.7513683018874,282.77719686021436,86.29785477669701,0.9661290322580646
5,990.7513683018874,230.30114692629192,83.17637711026707,0.9637096774193549
6,990.7513683018874,164.52639089877874,80.16780633876787,0.9642857142857143
7,990.7513683018874,274.7762900434487,77.2680585095702,0.9616935483870968
8,990.7513683018874,320.7262811536639,74.47319739059887,0.96415770609319
9,990.7513683018874,361.9151706432695,71.77942912713614,0.9637096774193549
10,990.7513683018874,402.3678431979625,69.18309709189361,0.9626099706744868
11,990.7513683018874,321.4084168132873,66.68067692136218,0.9637096774193549
12,990.7513683018874,287.8199657011542,64.26877173170193,0.9646401985111662
13,990.7513683018874,196.84307894391347,61.94410750767811,0.9619815668202765
14,990.7513683018874,266.0436845300761,59.703528658383654,0.9612903225806452
15,990.7513683018874,411.3289482553126,57.54399373371566,0.9576612903225806
16,990.7513683018874,328.5070352094568,55.462571295791044,0.956831119544592
17,990.7513683018874,290.64679741888216,53.45643593969714,0.9547491039426523
18,990.7513683018874,313.10237934444444,51.52286445817562,0.9545840407470289
19,990.7513683018874,295.211980132182,49.65923214503358,0.9544354838709678
20,990.7513683018874,276.54185362428444,47.863009232263806,0.9543010752688172
21,990.7513683018874,412.03059662151185,46.13175745603791,0.9523460410557185
22,990.7513683018874,511.00822899916045,44.46312674691084,0.9533660589060309
23,990.7513683018874,483.27713836647655,42.85485203974392,0.9512768817204301
24,990.7513683018874,503.2738515197469,41.3047501990161,0.9483870967741935
25,990.7513683018874,409.68061429377104,39.810717055349684,0.9475806451612904
26,990.7513683018874,399.1706459875918,38.37072454922784,0.946236559139785
27,990.7513683018874,559.901386906452,36.98281797802658,0.942684331797235
28,990.7513683018874,593.778618097676,35.645113342624384,0.942714126807564
29,990.7513683018874,545.4422082527974,34.35579478998742,0.942741935483871
30,990.7513683018874,504.9347070597275,33.11311214825907,0.9425078043704475
31,990.7513683018874,588.1184067253503,31.915378551007574,0.9425403225806451
32,990.7513683018874,687.2010271209763,30.76096814740704,0.9415933528836755
33,990.7513683018874,711.3634241847889,29.648313895243383,0.9402277039848197
34,990.7513683018874,679.2103539186963,28.575905433749426,0.937557603686636
35,990.7513683018874,585.015329199872,27.542287033381623,0.9357078853046595
36,990.7513683018874,526.0302550526743,26.546055619755354,0.9333042720139494
37,990.7513683018874,517.522067415367,25.585858869056416,0.9323005093378608
38,990.7513683018874,549.9175445156177,24.66039337234335,0.9313482216708023
39,990.7513683018874,628.9300363981247,23.768402866248724,0.9300403225806452
40,990.7513683018874,595.7203573235777,22.908676527677688,0.9295830055074744
41,990.7513683018874,571.9969773475194,22.080047330188957,0.9276113671274961
42,990.7513683018874,543.254191918774,21.28139045982708,0.9264816204051013
43,990.7513683018874,492.5965696679944,20.511621788255614,0.9252199413489736
44,990.7513683018874,556.9665877341478,19.76969640111857,0.9227598566308244
