iteration,best_fitness,avg_fitness,diversity,pheromone_avg,pheromone_max,pheromone_min
23,191.56772632607286,110.4975950702857,1.298198288413051,0.0939826019532304,0.2512406331066036,0.02
24,191.56772632607286,109.0759677607887,1.2704003721856179,0.08373753695228664,0.22611656979594325,0.02
25,191.56772632607286,111.87855564348588,1.269811050743951,0.07473253435804345,0.20350491281634892,0.02
26,191.56772632607286,110.60131685016259,1.2576206060904083,0.06672959630123122,0.18730300985816092,0.02
27,191.56772632607286,112.45277091536524,1.2525661149688039,0.05966328871394405,0.17912469366695694,0.02
28,191.56772632607286,112.64486672116305,1.26828416798216,0.05430408466790902,0.16282654909622143,0.02
29,191.56772632607286,110.86380466286023,1.2611269583014548,0.049931746105132194,0.1576550052977104,0.02
30,191.56772632607286,111.77020494894545,1.22663509495725,0.04601459723095873,0.14486761596892592,0.02
31,191.56772632607286,110.73663675760382,1.2666657573100497,0.04247447355374043,0.1388116654022565,0.02
32,191.56772632607286,111.61507486918316,1.2605068776612418,0.03929956017195814,0.13604160997314196,0.02
33,191.56772632607286,110.83701853582613,1.2525208815544444,0.036450147784499315,0.13354856008693888,0.02
34,192.51275036531476,111.83102925537906,1.2574315925188426,0.033904755029202295,0.12019370407824499,0.02
35,192.51275036531476,113.09803553554305,1.2662217702754672,0.03159221346227955,0.11928544478153161,0.02
36,192.51275036531476,110.96574447735846,1.2708335189543267,0.029519635959424105,0.11985690030337845,0.02
37,192.51275036531476,113.62576939379726,1.2393710515187013,0.027650686421144214,0.11898232138415173,0.02
38,192.51275036531476,112.77159788573313,1.2581511891042185,0.025974584462882897,0.11819520035684766,0.02
39,192.51275036531476,114.79780511571902,1.2443192164534522,0.02448523780367427,0.1063756803211629,0.02
40,192.51275036531476,115.59092600115524,1.228544005087635,0.023140580039752303,0.09573811228904662,0.02
41,192.51275036531476,114.74945354831715,1.2552494100480807,0.021926324932979482,0.09657097090543634,0.02
42,192.51275036531476,116.27881507719607,1.2495485791861676,0.02084584331057662,0.08865898206523888,0.02
43,192.51275036531476,113.17994530295283,1.2554658505799499,0.020141756729514123,0.09229308385871499,0.02
44,192.51275036531476,113.01998481480778,1.2489724970530387,0.020126767599334076,0.0941748865839546,0.02
45,192.51275036531476,113.8078673860335,1.2258183054827363,0.02013768665630387,0.08475739792555914,0.02
46,192.51275036531476,112.42301709539478,1.2674983261828983,0.02012474918615013,0.08739276924411435,0.02
47,192.51275036531476,114.71738968909867,1.245892281717788,0.020114245626954692,0.08976460343081404,0.02
48,192.51275036531476,114.31602489536954,1.2452265092600825,0.02012012839619305,0.08078814308773263,0.02
49,192.51275036531476,114.02145946969317,1.2509025828757516,0.020112309318263452,0.08382043989007049,0.02
50,192.51275036531476,112.79885426015123,1.2420529552475932,0.0201099297624323,0.08654950701217455,0.02
51,192.51275036531476,112.19274944361139,1.2649409208738145,0.020109679457723413,0.08900566742206821,0.02
52,192.51275036531476,115.43776116521038,1.2169148837739454,0.020102753940465092,0.0912162117909725,0.02
53,192.51275036531476,114.58812080837382,1.232808082298015,0.02009817416771644,0.09320570172298637,0.02
54,192.51275036531476,111.64821102307455,1.2430675369870157,0.020099957750394394,0.09499624266179885,0.02
55,192.51275036531476,112.82643754642685,1.2338766701854103,0.020100910773203053,0.09736691202642422,0.02
56,192.51275036531476,112.43821575988655,1.2578963427822465,0.02010943841961298,0.09942854188912725,0.02
57,192.51275036531476,112.96095824090854,1.2666091845018046,0.020106965620068286,0.10118092727242482,0.02
58,192.51275036531476,112.28337654471494,1.2472143163821061,0.020111370573394786,0.1047537881815611,0.02
59,192.51275036531476,112.97767323551831,1.2564864948623369,0.02010738962808058,0.10570738662099359,0.02
60,192.51275036531476,114.12996779931161,1.2489536980543736,0.020103145730444263,0.10651794529451121,0.02
61,192.51275036531476,116.82667947572993,1.2359875600412586,0.02010827977741498,0.10720692016700119,0.02
62,192.51275036531476,116.04446275197586,1.2404564210336062,0.020099435185369188,0.10779254880861767,0.02
63,192.51275036531476,112.09875919177563,1.2520825242368872,0.020098482259640678,0.10829033315399168,0.02
64,192.51275036531476,115.27419254188726,1.2489501083058179,0.020098307342656743,0.1087134498475596,0.02
65,192.51275036531476,114.71311147556601,1.247110336345239,0.02010493165906022,0.10907309903709232,0.02
66,192.51275036531476,115.02094205663741,1.2392411910734173,0.020100930213384164,0.10937880084819514,0.02
67,192.51275036531476,113.01796893109689,1.235856962078446,0.02010156096743071,0.10963864738763253,0.02
68,192.51275036531476,112.21982901489716,1.2596540965869814,0.020099710432912664,0.10985951694615431,0.02
69,192.51275036531476,113.3573782377676,1.2480295960564494,0.02011190548619415,0.11004725607089783,0.02
70,192.51275036531476,115.27579819247005,1.2457183261680054,0.020104369035268993,0.1102068343269298,0.02
71,192.51275036531476,115.77665005323526,1.2393840134511322,0.02010072935944491,0.11034247584455699,0.02
72,192.51275036531476,114.84843384746588,1.2342127030314947,0.020102432747003535,0.11254110446787344,0.02
73,192.51275036531476,114.41450995747398,1.232389275154389,0.020100265931834668,0.11232660546435909,0.02
74,192.51275036531476,113.44994296894212,1.230375251395387,0.020097783593585425,0.11214428131137189,0.02
75,192.51275036531476,113.80593302833887,1.2278035968505732,0.020101280952278235,0.11198930578133276,0.02
