Execution_Time,Best_Fitness,Total_Profit,Unique_Clients_Visited,Total_Available_Clients,Coverage_Ratio,Number_of_Routes,Routes_Exceeding_TimeLimit,Avg_Route_Time,Route_Time_Std,Time_Efficiency,Constraints_Respected,Algorithm,Instance,Timestamp
12.672391414642334,1135.7344395361592,1014.0,45,62,0.7258064516129032,2,0,35.52691193458119,0.5857864376269111,0.11182720163547022,True,GeneticAlgorithm,p6.2.n,2024-11-19 18:59:20
