iteration,best_fitness,avg_fitness,diversity,pheromone_avg,exploitation_rate
0,882.9591157209579,725.0263170823486,0.5705894809010762,1.8466262626259962,0.7
1,907.2049895282549,731.533129482006,0.5639278391923749,1.7351919191920968,0.7016
2,930.2702862645962,728.3289224369369,0.5691257819380605,1.6441454617881854,0.7031999999999999
3,930.2702862645962,743.1758512090313,0.5386899565171207,1.5601154677071054,0.7048
4,953.0605642123645,727.8454553997202,0.5636787452540555,1.4895280393753099,0.7063999999999999
5,953.0605642123645,738.8568119943353,0.534077696406925,1.4295304654383572,0.708
6,982.1926624663482,747.864062298896,0.5396116149446176,1.3711559963211546,0.7096
7,982.1926624663482,753.4342151684631,0.532042175780514,1.321189852773502,0.7111999999999999
8,982.1926624663482,747.41768049667,0.5363614463848866,1.2698237533162198,0.7128
9,982.1926624663482,739.1677294251228,0.5391518261476789,1.226547806615391,0.7143999999999999
10,982.1926624663482,759.7554812982711,0.5218978646746358,1.1804677983670104,0.716
11,990.6650227489612,761.166913932768,0.545848438147468,1.1491876989048235,0.7176
12,990.6650227489612,754.0498410967838,0.5301420229212547,1.1203652460321238,0.7192
13,1018.2719711357212,758.3432659060726,0.53587192998815,1.0948096797511904,0.7208
14,1018.2719711357212,756.534261217986,0.5299436015631097,1.0704349377958384,0.7223999999999999
15,1018.2719711357212,763.0567997378064,0.5120869742563883,1.0430802326883788,0.724
16,1018.2719711357212,748.462041836462,0.5207129814364733,1.0194648996439328,0.7255999999999999
17,1018.2719711357212,759.2202755053451,0.5302236544974377,0.9967088081258927,0.7272
18,1018.2719711357212,761.7389877006125,0.5165828896340091,0.9767303090035634,0.7288
19,1018.2719711357212,759.866997687887,0.5071039113844464,0.9555776861718205,0.7303999999999999
20,1018.2719711357212,782.0296603403607,0.5064933390285925,0.9362170043654608,0.732
21,1018.2719711357212,780.2184661058872,0.5238621159268028,0.9295168272809656,0.7335999999999999
22,1018.2719711357212,773.5291542220301,0.5223443833147577,0.9193639234871482,0.7352
23,1018.2719711357212,778.3141103299597,0.49663290072235494,0.9046841836460767,0.7368
24,1018.2719711357212,767.5325835933053,0.5035147173310005,0.8923518702825367,0.7384
25,1018.2719711357212,767.3043534280583,0.49783493133065754,0.8819674276011622,0.74
26,1018.2719711357212,772.2412528217613,0.5035323027376717,0.8725673535061099,0.7415999999999999
27,1018.2719711357212,778.6431357415272,0.5046167243891231,0.8653072369729629,0.7432
28,1018.2719711357212,781.958027171064,0.4889258926422976,0.853256130863038,0.7448
29,1018.2719711357212,782.2687499393201,0.49778578828523984,0.8419396873467258,0.7464
30,1018.2719711357212,797.2919206753618,0.4956286978802151,0.828552481910802,0.748
31,1018.2719711357212,799.6271036749918,0.47819831765942716,0.8253168785768339,0.7495999999999999
32,1018.2719711357212,781.9652264687596,0.4914191549237897,0.818483222463616,0.7512
