iteration,best_fitness,avg_fitness,current_temp,acceptance_rate,diversity
0,396.77817871195884,265.022461191016,100.0,0.9066666666666666,0.0
1,396.77817871195884,128.05492399289562,96.38290236239705,0.88,0.0
2,396.77817871195884,59.51764278485852,92.89663867799362,0.9155555555555556,0.0
3,396.77817871195884,51.115991337647515,89.53647655495936,0.9333333333333333,0.0
4,396.77817871195884,70.02555639196926,86.29785477669701,0.9373333333333334,0.0
5,396.77817871195884,104.83667675760003,83.17637711026707,0.9277777777777778,0.0
6,396.77817871195884,94.17879995823176,80.16780633876787,0.9266666666666666,0.0
7,396.77817871195884,87.9488354957654,77.2680585095702,0.9283333333333333,0.0
8,396.77817871195884,94.72773102220573,74.47319739059887,0.9325925925925926,0.0
9,396.77817871195884,41.851652438989966,71.77942912713614,0.9366666666666666,0.0
10,396.77817871195884,109.3379424730338,69.18309709189361,0.9412121212121212,0.0
11,396.77817871195884,130.27835513301028,66.68067692136218,0.9383333333333334,0.0
12,396.77817871195884,112.78552201977885,64.26877173170193,0.9323076923076923,0.0
13,396.77817871195884,111.29863630188612,61.94410750767811,0.9285714285714286,0.0
14,396.77817871195884,120.1503623775922,59.703528658383654,0.9288888888888889,0.0
15,396.77817871195884,127.88021380552664,57.54399373371566,0.9275,0.0
16,396.77817871195884,83.29038175384514,55.462571295791044,0.9211764705882353,0.0
17,396.77817871195884,91.71552838540187,53.45643593969714,0.9155555555555556,0.0
18,396.77817871195884,111.51353526710142,51.52286445817562,0.9140350877192982,0.0
19,396.77817871195884,109.55742683623127,49.65923214503358,0.9103333333333333,0.0
20,396.77817871195884,152.89912466109053,47.863009232263806,0.9085714285714286,0.0
21,396.77817871195884,126.07805831404498,46.13175745603791,0.9057575757575758,0.0
22,396.77817871195884,126.69291446605452,44.46312674691084,0.9026086956521739,0.0
23,396.77817871195884,144.35042981246707,42.85485203974392,0.8947222222222222,0.0
24,396.77817871195884,97.1147444474259,41.3047501990161,0.8952,0.0
25,396.77817871195884,44.24866407353567,39.810717055349684,0.8982051282051282,0.0
26,396.77817871195884,105.81165143433907,38.37072454922784,0.8987654320987655,0.0
27,396.77817871195884,123.26943661160425,36.98281797802658,0.8976190476190476,0.0
28,396.77817871195884,142.92145376262116,35.645113342624384,0.8951724137931034,0.0
29,396.77817871195884,167.4349997635707,34.35579478998742,0.8893333333333333,0.0
30,396.77817871195884,197.60986553167064,33.11311214825907,0.8898924731182796,0.0
31,396.77817871195884,131.54922234470203,31.915378551007574,0.88375,0.0
32,396.77817871195884,71.5879095514153,30.76096814740704,0.8846464646464647,0.0
33,396.77817871195884,116.20274206399888,29.648313895243383,0.883921568627451,0.0
34,396.77817871195884,108.93986753020086,28.575905433749426,0.882095238095238,0.0
35,396.77817871195884,158.8984012940637,27.542287033381623,0.8781481481481481,0.0
36,396.77817871195884,162.57782182624908,26.546055619755354,0.8756756756756757,0.0
37,396.77817871195884,179.92677223483935,25.585858869056416,0.8663157894736843,0.0
38,396.77817871195884,212.7180597676759,24.66039337234335,0.8593162393162393,0.0
39,396.77817871195884,180.23380633009015,23.768402866248724,0.8555,0.0
40,397.07792239758777,368.35607532216056,22.908676527677688,0.8569105691056911,0.0
41,397.07792239758777,290.56462787736916,22.080047330188957,0.8438095238095238,0.0
42,397.07792239758777,290.32188684031195,21.28139045982708,0.8317829457364341,0.0
43,397.07792239758777,291.3974846920109,20.511621788255614,0.8206060606060606,0.0
44,397.07792239758777,285.9214039210599,19.76969640111857,0.8103703703703704,0.0
45,397.07792239758777,283.38389683057864,19.054607179632434,0.8004347826086956,0.0
46,397.07792239758777,283.75038023243116,18.365383433483427,0.7902127659574468,0.0
47,397.07792239758777,286.3996424027483,17.701089583174173,0.7798611111111111,0.0
48,397.07792239758777,291.23692349265895,17.060823890031198,0.7702040816326531,0.0
49,397.07792239758777,286.06898416016367,16.44371723214928,0.7618666666666667,0.0
50,397.5916365761671,373.4571238551608,15.848931924611097,0.7637908496732027,0.0
51,397.5916365761671,295.00373883649314,15.27566058238069,0.7557692307692307,0.0
52,397.5916365761671,288.02071943728913,14.723125024327153,0.7476729559748427,0.0
53,397.5916365761671,294.7996587227126,14.190575216890887,0.7403703703703703,0.0
54,397.5916365761671,286.86410648113514,13.677288255958457,0.7327272727272728,0.0
55,397.5916365761671,287.23206445483913,13.182567385564038,0.7251190476190477,0.0
56,397.5916365761671,292.0140578733661,12.705741052085385,0.7183625730994152,0.0
57,397.5916365761671,293.06638414018977,12.246161992650455,0.712183908045977,0.0
58,397.5916365761671,283.0789238873092,11.803206356517265,0.7054237288135593,0.0
59,397.5916365761671,286.7818703379967,11.376272858234278,0.6992222222222222,0.0
60,397.5916365761671,355.56682177576727,10.964781961431822,0.7005464480874317,0.0
61,397.5916365761671,282.56464463237035,10.568175092136556,0.6935483870967742,0.0
62,397.5916365761671,293.5233251731326,10.185913880541142,0.6876190476190476,0.0
63,397.5916365761671,297.924348385012,9.817479430199818,0.6822916666666666,0.0
64,397.5916365761671,281.20738503785867,9.462371613657904,0.6768205128205128,0.0
65,397.5916365761671,285.18685257775417,9.120108393559072,0.6708080808080809,0.0
66,397.5916365761671,300.36640100168785,8.790225168308819,0.6659701492537313,0.0
67,397.5916365761671,285.5910193025353,8.47227414140594,0.6604901960784314,0.0
68,397.5916365761671,284.18938030700156,8.1658237135859,0.6558454106280194,0.0
69,397.5916365761671,300.5462165481038,7.870457896950962,0.6521904761904762,0.0
70,397.5916365761671,350.0893964154283,7.585775750291814,0.6537089201877935,0.0
71,397.5916365761671,306.73374362206846,7.311390834834151,0.6508333333333334,0.0
72,397.5916365761671,291.85328570987133,7.046930689671447,0.6459360730593607,0.0
73,397.5916365761671,284.16809975814476,6.792036326171823,0.6409009009009009,0.0
74,397.5916365761671,279.0254754283661,6.546361740672728,0.6365333333333333,0.0
75,397.5916365761671,281.742304937518,6.309573444801911,0.6320175438596491,0.0
76,397.5916365761671,291.4927419717461,6.0813500127871585,0.6285714285714286,0.0
77,397.5916365761671,283.2776782923148,5.861381645140267,0.6243589743589744,0.0
78,397.5916365761671,305.4978163431708,5.649369748123005,0.6214345991561181,0.0
79,397.5916365761671,275.54859964945786,5.445026528424193,0.6169166666666667,0.0
80,397.9711054728632,372.3428268356332,5.248074602497708,0.6194238683127572,0.0
81,397.9711054728632,283.14260254683575,5.058246620031123,0.6153658536585366,0.0
82,397.9711054728632,300.9926557098616,4.875284901033846,0.6122088353413655,0.0
83,397.9711054728632,280.41661039645476,4.6989410860521375,0.6081746031746031,0.0
84,397.9711054728632,290.2264121375318,4.528975799036191,0.6054901960784314,0.0
85,397.9711054728632,301.3424187541198,4.365158322401643,0.6024806201550388,0.0
