iteration,best_fitness,avg_fitness,diversity,pheromone_avg,exploitation_rate
0,298.56776096793027,230.42519016817036,0.5474719397221326,1.8163238006939075,0.7
1,298.56776096793027,226.28114845038337,0.5799081233188204,1.6518873091000936,0.7016
2,298.56776096793027,233.92643790013082,0.5100215957513325,1.5035436497096355,0.7031999999999999
3,298.56776096793027,232.42187100455072,0.5454347372620371,1.3700550470932458,0.7048
4,300.00247647696506,236.44491792118822,0.5332045970777048,1.2503197843924994,0.7063999999999999
5,300.73972546479536,236.16653151895187,0.5640388309202168,1.1422273315440585,0.708
6,313.20783755463503,232.98032533895264,0.5531572626822331,1.045370477735657,0.7096
7,313.20783755463503,231.55655993913322,0.5625936149354417,0.9588836079541986,0.7111999999999999
8,313.20783755463503,236.28549031603816,0.5419302155140036,0.8813099822219882,0.7128
9,313.20783755463503,231.45513405361433,0.561742533954369,0.8099999166586269,0.7143999999999999
10,313.20783755463503,233.2603498334957,0.5664236557873445,0.7466541522495859,0.716
11,313.20783755463503,235.05988194521476,0.5343527414829478,0.6882465748999759,0.7176
12,313.20783755463503,230.4756316963369,0.530185460574912,0.6347069069593544,0.7192
13,324.981312347143,240.54999483227945,0.5064103156810305,0.5871289356360873,0.7208
14,324.981312347143,237.0876991189068,0.5356074638080968,0.5444561018043865,0.7223999999999999
15,324.981312347143,241.816574009849,0.48991027555669997,0.5056547372730283,0.724
16,324.981312347143,237.82981842449243,0.498164264674244,0.47019526875346845,0.7255999999999999
17,324.981312347143,234.8681838641304,0.5160403389701169,0.43991107677122887,0.7272
18,324.981312347143,237.11842224358548,0.511955634440534,0.4126282120165804,0.7288
19,324.981312347143,231.98061463408033,0.513082406709469,0.38652308776274047,0.7303999999999999
20,324.981312347143,238.71178055907959,0.5092692243065874,0.3636871120815413,0.732
21,324.981312347143,236.359504754087,0.5294626977111146,0.34246764418485537,0.7335999999999999
22,324.981312347143,237.75944814383004,0.5446257258320416,0.3251627825194868,0.7352
23,324.981312347143,236.20622433594733,0.536602004439966,0.3090805977142647,0.7368
24,324.981312347143,233.66084197653865,0.5057628425284091,0.2932926174080175,0.7384
25,324.981312347143,237.56427687738653,0.5602882495828039,0.28016766036822516,0.74
26,324.981312347143,234.47737551544012,0.5767216257676497,0.26876956370743577,0.7415999999999999
27,324.981312347143,240.5359213345146,0.5204248000627593,0.25747220855519026,0.7432
28,324.981312347143,243.26903637308476,0.4877969203523379,0.24707012585345886,0.7448
29,324.981312347143,236.75789652560223,0.5348708933779698,0.23809159801446453,0.7464
30,324.981312347143,233.7925479010846,0.5004213823155585,0.23093732721098323,0.748
31,324.981312347143,239.83218800264996,0.5144576563832981,0.2230594733420799,0.7495999999999999
32,324.981312347143,239.3908182824738,0.5196529247635362,0.21585951443963733,0.7512
