iteration,best_fitness,avg_fitness,diversity,pheromone_avg,exploitation_rate
0,954.9352950874742,698.2188448269904,0.759235632296928,1.8495039682540544,0.7
1,954.9352950874742,709.770484467957,0.726393474189981,1.7496527777777335,0.7016
2,987.852089355683,700.0392111432344,0.7429056355779675,1.6685181704435417,0.7031999999999999
3,999.6646885815765,727.8527192734973,0.7293876450623668,1.5926861583449652,0.7048
4,1010.1038895863095,710.9808263411747,0.7227222865431178,1.529059831689957,0.7063999999999999
5,1010.1038895863095,706.3936159063763,0.744431256868848,1.474307760384417,0.708
6,1010.1038895863095,704.747600700919,0.7364765752019949,1.4237360297959956,0.7096
7,1010.1038895863095,740.3814366731232,0.7193985220224746,1.3677232873820406,0.7111999999999999
8,1061.4632155606373,727.9569202031055,0.711609321691101,1.3210266033560916,0.7128
9,1061.4632155606373,745.7367831983036,0.6879591140319141,1.2820955524531206,0.7143999999999999
10,1061.4632155606373,742.4849343292609,0.7230442111721938,1.2263521050580386,0.716
11,1061.4632155606373,750.5082027002818,0.6985194374663853,1.2006937015253543,0.7176
12,1061.4632155606373,725.6148054242328,0.7485802155338316,1.1825888320600462,0.7192
13,1061.4632155606373,738.212765482579,0.7087546044629233,1.1585142930664554,0.7208
14,1061.4632155606373,749.4865899049861,0.7021594538944405,1.1350633530384688,0.7223999999999999
15,1061.4632155606373,722.7101160383238,0.7239042333045167,1.1126258326820144,0.724
16,1061.4632155606373,748.2483542055257,0.6809673838081115,1.0915153829449054,0.7255999999999999
17,1061.4632155606373,742.9864620122128,0.6947949251881843,1.0683858368949264,0.7272
18,1061.4632155606373,746.5884276433566,0.7129381218378942,1.0490767174401767,0.7288
19,1061.4632155606373,773.0510427946151,0.6636996228628659,1.0324209094987302,0.7303999999999999
20,1061.4632155606373,767.3953995409455,0.6850963480761657,0.9943820713512586,0.732
21,1061.4632155606373,749.7499815201382,0.7006542417864523,0.9933790739847572,0.7335999999999999
22,1061.4632155606373,766.8910348578488,0.686934339151488,0.9806759739040493,0.7352
23,1061.4632155606373,753.7900492581575,0.6944086649536636,0.9720347462851773,0.7368
24,1061.4632155606373,765.3783638988772,0.6624430663836013,0.95774228805568,0.7384
25,1061.4632155606373,773.4453324721836,0.6436795627447924,0.9419400153748549,0.74
26,1061.4632155606373,756.0900214914508,0.6731801381779465,0.93556143285147,0.7415999999999999
27,1061.4632155606373,773.2542273073236,0.6694801187158622,0.9263945194214716,0.7432
28,1066.1595151579509,776.8314498451917,0.6453958325373371,0.9153394268035465,0.7448
29,1066.1595151579509,770.483213057132,0.6724215223308906,0.906677189116783,0.7464
30,1066.1595151579509,778.157726752375,0.670255604252234,0.8818665944117513,0.748
31,1066.1595151579509,766.7072036270865,0.6735774777971683,0.8909271396378237,0.7495999999999999
32,1066.1595151579509,784.4457243916353,0.6418132818151955,0.8873548422846718,0.7512
