iteration,best_fitness,avg_fitness,diversity,pheromone_avg,exploitation_rate
0,968.2790021777384,715.6860148887778,0.6420876736168624,1.8463434343431704,0.7
1,1029.5101303303281,721.7423522580206,0.6232526193646319,1.7463959595961176,0.7016
2,1029.5101303303281,735.1047112945241,0.6060483918515727,1.6607994735182523,0.7031999999999999
3,1029.5101303303281,731.325852079558,0.5981677826210865,1.586136421172223,0.7048
4,1029.5101303303281,731.4515980583769,0.588864084875079,1.5199542563768278,0.7063999999999999
5,1029.5101303303281,733.183725415251,0.6086144527371011,1.4637238969992514,0.708
6,1029.5101303303281,745.3267105598514,0.589796014295941,1.4101376985524543,0.7096
7,1029.5101303303281,742.2371732281135,0.5841365530046666,1.3617943046444694,0.7111999999999999
8,1031.8521462579613,747.8937818847161,0.5815550323995866,1.319082906960184,0.7128
9,1031.8521462579613,743.8461723887049,0.5870504186641758,1.2805235431132915,0.7143999999999999
10,1031.8521462579613,762.2916964895944,0.5840617261005128,1.234366851987701,0.716
11,1031.8521462579613,747.9775940954466,0.5892448939928818,1.20865735394631,0.7176
12,1031.8521462579613,756.7089899776959,0.5646114850790801,1.1785485657417534,0.7192
13,1031.8521462579613,769.6312175304282,0.5743494753498462,1.1529596494938876,0.7208
14,1051.8757747002398,766.5242055075689,0.5513889122152864,1.126452949195591,0.7223999999999999
15,1051.8757747002398,770.697572967591,0.5485335672381123,1.1020138363604342,0.724
16,1051.8757747002398,756.8608830500364,0.5701486260091848,1.0795137397620267,0.7255999999999999
17,1051.8757747002398,760.7733990762032,0.552109190068805,1.0595720411281544,0.7272
18,1051.8757747002398,780.6616874667329,0.5415773624105862,1.0432315351578587,0.7288
19,1051.8757747002398,785.4477499067759,0.5326346233222213,1.0255700117791342,0.7303999999999999
20,1051.8757747002398,772.2345075871702,0.5619527401887177,1.003304584676395,0.732
21,1051.8757747002398,781.0484587757093,0.5473770336891366,0.9952462036909265,0.7335999999999999
22,1051.8757747002398,778.5252883384413,0.531330326943633,0.9806085775734932,0.7352
23,1051.8757747002398,776.3129048775448,0.5400838929373611,0.970671169187154,0.7368
24,1051.8757747002398,759.7170897274146,0.5537750562895838,0.9582844323357848,0.7384
25,1051.8757747002398,778.0624455008677,0.5247981412963595,0.9456877935842564,0.74
26,1051.8757747002398,769.5392496186737,0.556298854700351,0.9339239641949765,0.7415999999999999
27,1051.8757747002398,782.3867226300825,0.5382858080321259,0.9211784505690459,0.7432
28,1051.8757747002398,779.9601971751018,0.5400632573642901,0.9107568882816177,0.7448
29,1051.8757747002398,778.0414646394757,0.5252306777117224,0.9041704388367132,0.7464
30,1051.8757747002398,809.0541906706911,0.5072462090599037,0.8874787533426491,0.748
31,1051.8757747002398,792.3451715567627,0.5260530479205157,0.8901123442040952,0.7495999999999999
32,1051.8757747002398,796.3412157387961,0.5106298672967919,0.8851014622532825,0.7512
