iteration,best_fitness,avg_fitness,current_temp,acceptance_rate,diversity
0,59.36448095381837,30.183547157027586,100.0,0.9933333333333333,0.0
1,59.36448095381837,25.556233602669344,96.38290236239705,0.9966666666666667,0.0
2,59.36448095381837,22.291082136321766,92.89663867799362,0.9977777777777778,0.0
3,59.36448095381837,27.607849627423104,89.53647655495936,0.9966666666666667,0.0
4,59.36448095381837,33.07473604878034,86.29785477669701,0.9906666666666667,0.0
5,59.36448095381837,35.58283248821714,83.17637711026707,0.99,0.0
6,59.36448095381837,39.05762460752752,80.16780633876787,0.9885714285714285,0.0
7,59.36448095381837,23.385530906062787,77.2680585095702,0.9891666666666666,0.0
8,59.36448095381837,26.058663025676104,74.47319739059887,0.9903703703703703,0.0
9,59.36448095381837,21.286105939718553,71.77942912713614,0.9913333333333333,0.0
10,59.36448095381837,33.559197680064415,69.18309709189361,0.9915151515151515,0.0
11,59.36448095381837,37.02141501141223,66.68067692136218,0.9905555555555555,0.0
12,59.36448095381837,32.837560631495535,64.26877173170193,0.9897435897435898,0.0
13,59.36448095381837,28.08133845514664,61.94410750767811,0.9895238095238095,0.0
14,59.36448095381837,37.62544534324034,59.703528658383654,0.9888888888888889,0.0
15,59.36448095381837,24.673320995570098,57.54399373371566,0.9875,0.0
16,59.36448095381837,34.998073728536404,55.462571295791044,0.9874509803921568,0.0
17,59.36448095381837,30.20743617896688,53.45643593969714,0.987037037037037,0.0
18,59.36448095381837,30.41982966975447,51.52286445817562,0.9863157894736843,0.0
19,59.36448095381837,24.46554027587411,49.65923214503358,0.9863333333333333,0.0
20,59.36448095381837,25.36642067469595,47.863009232263806,0.9850793650793651,0.0
21,59.36448095381837,40.74133988617804,46.13175745603791,0.9842424242424243,0.0
22,59.36448095381837,37.581960326164754,44.46312674691084,0.983768115942029,0.0
23,59.36448095381837,26.771707780381092,42.85485203974392,0.9830555555555556,0.0
24,59.36448095381837,32.20759751974742,41.3047501990161,0.9821333333333333,0.0
25,59.36448095381837,34.418519469201634,39.810717055349684,0.9812820512820513,0.0
26,59.36448095381837,33.214586576619425,38.37072454922784,0.9814814814814815,0.0
27,59.36448095381837,27.939298892351538,36.98281797802658,0.9816666666666667,0.0
28,59.36448095381837,29.101415226384386,35.645113342624384,0.9820689655172414,0.0
29,59.36448095381837,37.15121653796078,34.35579478998742,0.9815555555555555,0.0
30,59.36448095381837,31.136775144380547,33.11311214825907,0.9810752688172043,0.0
