iteration,best_fitness,avg_fitness,diversity,pheromone_avg,pheromone_max,pheromone_min
0,883.3686268317061,529.4710342863674,0.9470384650433978,1.6717933215410865,1.8,0.0248508352364404
1,883.3686268317061,431.22045453515034,1.0645647229780542,1.4175752019888639,1.6290909090909091,0.02
2,883.3686268317061,393.20733070689755,1.0803123980549318,1.2119944345137028,1.476611111111111,0.02
3,883.3686268317061,364.7239908065228,1.1054104688692006,1.0393552808851374,1.3400611111111111,0.02
4,883.3686268317061,348.72616679436476,1.0897318344053206,0.8956985005901906,1.2171661111111112,0.02
5,883.3686268317061,351.30652882817077,1.1146548403391223,0.7735423609615809,1.1058695000000003,0.02
6,883.3686268317061,353.0254737918827,1.1012295355067512,0.6686498832697703,1.0077825500000004,0.02
7,883.3686268317061,352.984270161283,1.1056155550249345,0.5788373666540015,0.9070042950000003,0.02
8,883.3686268317061,353.76604465528516,1.0927189502596388,0.5018219545114603,0.8288038655000003,0.02
9,883.3686268317061,362.6937104008142,1.112607850177445,0.4357062633592044,0.7584234789500003,0.02
10,883.3686268317061,361.27830421638674,1.1055105690646163,0.3788760726579555,0.6925152220082468,0.02
11,883.3686268317061,364.9800229417267,1.0997848297798063,0.33003796496139054,0.6243230179495003,0.02
12,883.3686268317061,360.05084078006047,1.0957115172494944,0.28791030531449424,0.5732951767835953,0.02
13,883.3686268317061,362.110465739014,1.0978701748159827,0.25141998236723573,0.5299873588248095,0.02
14,883.3686268317061,376.76640924088014,1.0744499688293618,0.2201404682849101,0.4834600022856213,0.02
15,883.3686268317061,380.9267028230687,1.1000538457044295,0.19307857279161425,0.4426505861709224,0.02
16,883.3686268317061,382.77666509621696,1.0874734626137328,0.16955155806323544,0.4108855275538302,0.02
17,883.3686268317061,416.2215743602347,1.056409960203247,0.14929455604135233,0.38229697479844715,0.02
18,889.9361891372823,419.8105839098758,1.0632961863848887,0.1316603863674998,0.3452890165905053,0.02
19,983.4903105252773,440.5693568781695,1.0344119479388623,0.11638917046869328,0.32077166069785334,0.02
20,983.4903105252773,458.92937074645715,1.0199012132816572,0.1031260486824431,0.2955174367716427,0.02
21,1063.131196827781,468.1340786295524,1.0070222450682091,0.09159329534988216,0.2726323597611451,0.02
22,1063.131196827781,489.7952155295985,0.9755017542584746,0.08163868070534694,0.2530614314773383,0.02
23,1063.131196827781,495.6520502345929,0.9752522835558297,0.0730070409578408,0.23782939769497272,0.02
24,1063.131196827781,504.9076524405682,0.9661316162716037,0.06551103467602855,0.22081309282997735,0.02
25,1063.131196827781,505.9719884344432,0.9789826110790941,0.058932501459194514,0.20706511688031295,0.02
26,1063.131196827781,509.89264691974347,0.9570145637489516,0.05317534754670455,0.19405091288458937,0.02
27,1063.131196827781,514.7853007342065,0.9541896670147583,0.048108475798513954,0.1822215461493499,0.02
28,1063.131196827781,514.1026394657895,0.9440680906558211,0.044122036896394004,0.17399939153441493,0.02
29,1063.131196827781,518.1356106333071,0.9521815742242031,0.04083269894400906,0.16493278571430678,0.02
30,1063.131196827781,524.4504851072744,0.9515925539979386,0.0379030962933073,0.15677284047620943,0.02
31,1063.131196827781,525.224812442371,0.9389449867805075,0.03532268964065913,0.14776222309525514,0.02
32,1063.131196827781,525.8028413404307,0.9362702558085195,0.03301840571289697,0.1406783084780373,0.02
33,1063.131196827781,524.2712088248254,0.9300155420627858,0.03099081181435064,0.13659315830402297,0.02
34,1063.131196827781,537.2473129228313,0.9268979255053968,0.029167016973376557,0.13062615016592838,0.02
35,1063.131196827781,539.4686538934789,0.9275762174914894,0.02754717642064927,0.11756353514933554,0.02
36,1063.131196827781,530.9503448288433,0.9378097910478885,0.026127165864023513,0.11408475247815458,0.02
37,1063.131196827781,538.835758965064,0.9427477234742928,0.024869027184785425,0.10522646347096179,0.02
38,1063.131196827781,538.9908896184672,0.9337769174580309,0.02376420835464962,0.10164837693311168,0.02
39,1063.131196827781,537.798707740838,0.9295717006108762,0.022800741809841214,0.09815020590646718,0.02
40,1063.131196827781,537.3456932395319,0.9379615951946181,0.021950044433290253,0.09742609440672956,0.02
41,1063.131196827781,535.6662980053281,0.9345112622255881,0.02121070351356186,0.09435015163272327,0.02
42,1063.131196827781,540.829434106335,0.9300174340712075,0.020561915129477994,0.09324846980278427,0.02
43,1063.131196827781,542.1678567486433,0.9173344869543224,0.02016545326139141,0.09225695615583918,0.02
44,1063.131196827781,542.5428368655907,0.9119466753396673,0.02016179197135041,0.09414237165136638,0.02
45,1063.131196827781,538.2474023527681,0.9333733942481939,0.020154542859384703,0.09242044217853744,0.02
46,1063.131196827781,541.28532323292,0.9265770067960345,0.02016623780734458,0.08984506462735037,0.02
47,1063.131196827781,538.2312793109372,0.9299884817228792,0.020159029670056474,0.08086055816461533,0.02
48,1106.3543498114875,536.8271058659535,0.9208961416979713,0.020154361939735924,0.07529999513136942,0.02
49,1106.3543498114875,544.6366966797032,0.9265379312127779,0.02012753700233442,0.07629487334566659,0.02
50,1106.3543498114875,542.8561946041824,0.9202343535120664,0.02013274819537536,0.07468530374871693,0.02
51,1106.3543498114875,542.3198778962476,0.9277189060221671,0.020130521840479157,0.07490908106615293,0.02
52,1106.3543498114875,538.6017534961704,0.9147601784709287,0.02012500787212324,0.07408483962620431,0.02
53,1106.3543498114875,543.175251971618,0.9207869621336242,0.020126480502540893,0.07354661589156135,0.02
54,1106.3543498114875,540.440219780373,0.9248576409478956,0.020134346186389068,0.07440546232598523,0.02
55,1106.3543498114875,539.1280420403734,0.9226138292840117,0.020133378013673695,0.07696491609338671,0.02
56,1106.3543498114875,541.1099986293856,0.9253798651675862,0.02014545072435396,0.07929382347524114,0.02
57,1106.3543498114875,549.7236278753272,0.9277144486592268,0.02013357974346274,0.07989974995395496,0.02
58,1106.3543498114875,544.1375959841718,0.928109936638716,0.02012546204817221,0.07945324899932325,0.02
59,1106.3543498114875,546.745457175739,0.9209367347525765,0.020134039544851354,0.0811716252857884,0.02
60,1106.3543498114875,546.4248953280621,0.9164202323643629,0.020126037891359864,0.08263224512928379,0.02
61,1106.3543498114875,546.1958374535731,0.9187260995492507,0.02012599543604673,0.08273740835989121,0.02
62,1106.3543498114875,546.467446914104,0.9204874601899482,0.020125520273232163,0.08282679710590753,0.02
63,1106.3543498114875,549.2612978822484,0.9213069311820529,0.02012962824569991,0.07372656564965326,0.02
64,1106.3543498114875,554.4560306892506,0.9176204118434735,0.02011561670242441,0.07451629892079469,0.02
65,1106.3543498114875,542.3452281053329,0.902758671884646,0.020126455637219893,0.07644774319811017,0.02
66,1106.3543498114875,544.4640843424909,0.9159554364229099,0.020110290323987725,0.07520668697432856,0.02
67,1106.3543498114875,547.2572251667367,0.9139477549820831,0.020118385836604327,0.07482887541975285,0.02
68,1106.3543498114875,546.6454278193872,0.9191205920744547,0.020121444856357175,0.07401265454444424,0.02
69,1106.3543498114875,549.1270023412421,0.9169614109630706,0.020137157910483493,0.07375424623285697,0.02
70,1106.3543498114875,552.9556212861839,0.9104358059805265,0.020129066596930204,0.07694702859582958,0.02
