iteration,best_fitness,avg_fitness,diversity
0,541.2260402142076,294.1536285511645,0.5020335416283358
1,541.2260402142076,290.58377723533806,0.5322227655537884
2,541.2260402142076,300.95497018059064,0.5076558892673858
3,541.2260402142076,297.38561892082424,0.5144672845759957
4,541.2260402142076,300.04964493544935,0.5213725921732358
5,541.2260402142076,307.0132185207206,0.48832988541102906
6,541.2260402142076,295.1297918879491,0.5052506399402203
7,541.2260402142076,299.5144519483923,0.487476627823765
8,541.2260402142076,297.8632982519932,0.5005529465944454
9,541.2260402142076,302.9132065363978,0.4773502820997744
10,541.2260402142076,296.03179763939613,0.5283176428659206
11,547.9772330591978,300.33381179579015,0.5136813792695264
12,547.9772330591978,307.8465629059145,0.49459615839255444
13,547.9772330591978,313.6541845648292,0.4952151976773754
14,547.9772330591978,293.9300291529013,0.5245702793745222
15,547.9772330591978,312.34001603954977,0.49051567203146546
16,547.9772330591978,306.7754058808492,0.5148431868734764
17,547.9772330591978,292.7808757473498,0.5233213723139429
18,547.9772330591978,295.64228664312293,0.5120531725477651
19,547.9772330591978,304.2837827497116,0.49715496948980575
20,547.9772330591978,305.1597557203238,0.4648345766472046
21,552.8622555225711,301.50324337264215,0.5142842327675943
22,552.8622555225711,297.4658125402746,0.5040658940433115
23,552.8622555225711,305.066243546006,0.49169028550763366
24,552.8622555225711,301.2336158854709,0.5149452333321872
25,552.8622555225711,306.9204941278671,0.470769505209136
26,552.8622555225711,307.9337918251168,0.48221710668228024
27,552.8622555225711,300.52829734396136,0.5108686862696584
28,552.8622555225711,295.54305957767264,0.509548201331024
29,552.8622555225711,296.78802651743325,0.4956642661272036
30,552.8622555225711,295.30488787909,0.537185211668323
31,552.8622555225711,308.0924378219508,0.49186328472710544
32,552.8622555225711,311.5766227731451,0.49272799854089006
33,552.8622555225711,299.6915048732214,0.4874949678715769
34,552.8622555225711,306.58508860949746,0.47496777300318854
35,552.8622555225711,307.280089716365,0.4957464678889917
36,552.8622555225711,300.15068719591295,0.502704520389393
37,552.8622555225711,302.68173457421807,0.49789979154418007
38,554.5901187248969,309.237154358012,0.5068745100577189
39,554.5901187248969,310.8378419819487,0.48186639019354566
40,554.5901187248969,311.27432706346195,0.5115502198612619
41,554.5901187248969,302.9941773656714,0.5010823578577546
42,554.5901187248969,300.7523942551264,0.49561209002234424
43,554.5901187248969,305.23080911672446,0.5100312646642053
44,554.5901187248969,305.72942549528506,0.48362849002420094
45,554.5901187248969,297.0235386527764,0.5132733384381316
46,554.5901187248969,305.57936937054905,0.49919022876423724
47,554.5901187248969,301.40418863883536,0.4955231544684579
48,554.5901187248969,305.25730158902445,0.4988576358298485
49,554.5901187248969,304.09348226387834,0.48437819756663164
50,554.5901187248969,294.8195036137537,0.5020866105025122
51,554.5901187248969,291.9867966268817,0.4946416968269786
52,554.5901187248969,302.95487000875613,0.5150576506278376
53,554.5901187248969,307.33833939618654,0.5038388971083729
54,554.5901187248969,303.95528313257387,0.5032658634482051
