iteration,best_fitness,avg_fitness,diversity,pheromone_avg,pheromone_max,pheromone_min
0,1089.7459911750987,645.1652676647594,0.9420841695853583,1.6583955862779427,1.8,0.04760639405455471
1,1089.7459911750987,530.2062654005817,1.0510876511243634,1.397422735542938,1.6266666666666667,0.02
2,1089.7459911750987,482.67885304366325,1.1161683306404209,1.1872165091118718,1.4698796992481205,0.02
3,1089.7459911750987,449.5266645827737,1.1574092806650758,1.0131531745594504,1.3319826384142175,0.02
4,1089.7459911750987,409.8377165212778,1.1853169608811938,0.8674957050229164,1.2078752836637048,0.02
5,1089.7459911750987,401.6884463736654,1.1900851974513558,0.7444378068967956,1.0970877552973344,0.02
6,1089.7459911750987,386.0126263708607,1.1902019951776235,0.6404392592940475,0.9873789797676009,0.02
7,1089.7459911750987,379.3522607047461,1.2051105541321208,0.5515572212713705,0.8977319908817499,0.02
8,1089.7459911750987,377.618409695454,1.2102654791237653,0.47595186732008976,0.817049700884484,0.02
9,1089.7459911750987,374.1884851591634,1.1901865735023138,0.4113287481728455,0.7430370384883433,0.02
10,1089.7459911750987,378.76514391544174,1.2002572045923945,0.3559108569478476,0.668733334639509,0.02
11,1089.7459911750987,381.19510442383194,1.2073757071550286,0.30851633473129025,0.6109509102664672,0.02
12,1089.7459911750987,367.62148925983763,1.2242378981311253,0.2677791987214858,0.5518399404339985,0.02
13,1089.7459911750987,367.4330799094417,1.227637049493395,0.2326453606938341,0.5039611464067475,0.02
14,1089.7459911750987,374.35753948993226,1.2174887438556643,0.20259307459633313,0.45608126084244793,0.02
15,1089.7459911750987,379.98578978692717,1.1929685501612979,0.17659686250857837,0.4153513857323226,0.02
16,1089.7459911750987,398.0681212839308,1.1897222533987482,0.1542548065452156,0.38381624715909035,0.02
17,1089.7459911750987,417.9290754412892,1.179064441620689,0.13496184298283015,0.3471260962970017,0.02
18,1089.7459911750987,423.67355941377934,1.1592225570917885,0.11833913022963882,0.3124134866673015,0.02
19,1089.7459911750987,474.1869759113799,1.1312219917647826,0.10407415592841131,0.28886444569287906,0.02
20,1089.7459911750987,489.78113853687864,1.1033848208041526,0.0917728034414534,0.2676551730944126,0.02
21,1089.7459911750987,511.6770850467391,1.0884698476030934,0.08123197629241694,0.24713965578497135,0.02
22,1089.7459911750987,563.6122014630041,1.0402356178870076,0.07226428718247276,0.22798124576202977,0.02
23,1089.7459911750987,591.0465600364724,1.015779675431842,0.06464956018200486,0.20746256576027441,0.02
24,1089.7459911750987,594.5259317928067,0.9883090691699333,0.05821815240860763,0.19338297585091363,0.02
25,1089.7459911750987,622.1554563636065,0.9826675518221509,0.052787740576654356,0.177374798748755,0.02
26,1089.7459911750987,614.910537617329,0.9793066345544951,0.04807903177852115,0.1658873188738795,0.02
27,1089.7459911750987,616.7289561634578,0.9714934001966754,0.043954573049180365,0.15419826104965015,0.02
28,1089.7459911750987,637.4729740742235,0.9573543556082623,0.04050841187213612,0.1443339905002407,0.02
29,1089.7459911750987,616.040293713634,0.9729572197554717,0.037543593332292166,0.13615059145021666,0.02
30,1089.7459911750987,629.4311288317938,0.96217684752533,0.03492871483463632,0.12806119762474094,0.02
