Execution_Time,Best_Fitness,Total_Profit,Unique_Clients_Visited,Coverage_Ratio,Number_of_Routes,Routes_Exceeding_TimeLimit,Avg_Route_Time,Route_Time_Std,Time_Efficiency,Constraints_Respected,Algorithm,Instance,Timestamp
6.953507900238037,397.9711054728632,372.0,23,0.23469387755102042,3,0,52.31142557953504,6.746096796800449,0.3461071802558121,True,SimulatedAnnealing,p4.3.t,2024-11-19 22:52:55
