iteration,best_fitness,avg_fitness,diversity,pheromone_avg,exploitation_rate
0,798.5419070943988,527.5641899697807,0.9705451032754008,1.846527777777866,0.7
1,839.5811647880583,556.9072419019972,0.9149452657631202,1.7369842065502885,0.7016
2,839.5811647880583,542.1776530109586,0.9445373384142538,1.6448382763852551,0.7031999999999999
3,839.5811647880583,553.2958633789832,0.9489038654750257,1.5666804162995953,0.7048
4,839.5811647880583,567.375775238174,0.9043923698647734,1.493508926560284,0.7063999999999999
5,854.808223490846,551.9546278642287,0.9306755288497505,1.4281703879630085,0.708
6,854.808223490846,557.8594325708343,0.9192407372792379,1.3693729043258707,0.7096
7,854.808223490846,563.0558015781063,0.9214830484016885,1.3164807079613217,0.7111999999999999
8,854.808223490846,575.9489804985938,0.9033401547151598,1.269073683657663,0.7128
9,854.808223490846,564.7164402021203,0.8999535599344042,1.2279171236982775,0.7143999999999999
10,854.808223490846,579.6865676840014,0.9255878321057087,1.165956938655221,0.716
11,854.808223490846,569.5526096167906,0.9137650490130051,1.1326512022983315,0.7176
12,854.808223490846,570.2186100541944,0.8833445699222658,1.1029527787378652,0.7192
13,854.808223490846,578.947132585735,0.8839330088896422,1.068432578255469,0.7208
14,854.808223490846,589.8954865445564,0.8955577937170173,1.0452741693932401,0.7223999999999999
15,854.808223490846,577.615218473486,0.9165133835592814,1.0224212810558928,0.724
16,863.8131764607994,597.6643845054981,0.855945859545807,1.001914311945739,0.7255999999999999
17,863.8131764607994,580.5863883119139,0.8813638399209802,0.9818669431567747,0.7272
18,884.0240511672139,595.384053224265,0.8528951547763056,0.9601357755173978,0.7288
19,884.0240511672139,608.4458513751966,0.8708347512825552,0.9409235998460171,0.7303999999999999
20,884.0240511672139,603.5496297771556,0.8651265473065822,0.9043662962028294,0.732
21,884.0240511672139,605.1592438978474,0.8653008290273425,0.8989942591107094,0.7335999999999999
22,884.0240511672139,603.3074844787906,0.8671851527027076,0.8860943577163214,0.7352
23,886.8280227088493,611.1331879605682,0.8568390549446605,0.8705925806602978,0.7368
24,886.8280227088493,601.1820707789982,0.8755739798700326,0.8609045196542174,0.7384
25,886.8280227088493,588.3966998284236,0.8832656068194921,0.8559880450835909,0.74
26,886.8280227088493,606.9393026564674,0.8367304911027664,0.844800057263973,0.7415999999999999
27,886.8280227088493,589.3117171725781,0.854972018676909,0.8311717831426619,0.7432
28,886.8280227088493,607.234027524082,0.8577022632645318,0.8232379623618585,0.7448
29,886.8280227088493,622.0996695436701,0.8232870413689392,0.8120892863514024,0.7464
30,886.8280227088493,607.4893989563529,0.8553617639599388,0.7892920853146375,0.748
31,886.8280227088493,623.1403790718018,0.8228036942612035,0.7858755199448372,0.7495999999999999
32,886.8280227088493,607.5044824551416,0.8449118998207198,0.7829227912935912,0.7512
