iteration,best_fitness,avg_fitness,current_temp,acceptance_rate
0,608.8107633903454,530.4551637630913,100.0,0.9435483870967742
1,608.8107633903454,414.13890487388255,96.38290236239705,0.9556451612903226
2,608.8107633903454,279.9306059964666,92.89663867799362,0.9623655913978495
3,608.8107633903454,175.80324657023363,89.53647655495936,0.9616935483870968
4,608.8107633903454,172.83347198020505,86.29785477669701,0.964516129032258
5,608.8107633903454,223.83035681736297,83.17637711026707,0.9623655913978495
6,608.8107633903454,180.90381513673944,80.16780633876787,0.9596774193548387
7,608.8107633903454,180.9537326109466,77.2680585095702,0.9576612903225806
8,608.8107633903454,110.4924642620666,74.47319739059887,0.9551971326164874
9,608.8107633903454,80.99061145110716,71.77942912713614,0.9556451612903226
10,608.8107633903454,180.7300818987399,69.18309709189361,0.9552785923753666
11,608.8107633903454,163.72517632743416,66.68067692136218,0.9543010752688172
12,608.8107633903454,163.53022619611883,64.26877173170193,0.9540942928039702
13,608.8107633903454,225.6818765426637,61.94410750767811,0.9533410138248848
14,608.8107633903454,156.78623054524775,59.703528658383654,0.9510752688172043
15,608.8107633903454,128.91299124035916,57.54399373371566,0.9511088709677419
16,608.8107633903454,158.85666479399214,55.462571295791044,0.9497153700189753
17,608.8107633903454,181.16844759320588,53.45643593969714,0.9493727598566308
18,608.8107633903454,215.95874371612328,51.52286445817562,0.9482173174872666
19,608.8107633903454,141.17427439304382,49.65923214503358,0.9467741935483871
20,608.8107633903454,171.84535787916838,47.863009232263806,0.945084485407066
21,608.8107633903454,201.5185622443313,46.13175745603791,0.9450146627565983
22,608.8107633903454,192.09119156340708,44.46312674691084,0.9460028050490884
23,608.8107633903454,214.68300489463456,42.85485203974392,0.9448924731182796
24,608.8107633903454,301.8159056421013,41.3047501990161,0.9435483870967742
25,608.8107633903454,257.92983447760145,39.810717055349684,0.9441687344913151
26,608.8107633903454,224.95377108037283,38.37072454922784,0.9429510155316607
27,608.8107633903454,323.80628609055367,36.98281797802658,0.9415322580645161
28,608.8107633903454,262.2934693659569,35.645113342624384,0.9402113459399333
29,608.8107633903454,186.31852522232438,34.35579478998742,0.9411290322580645
30,608.8107633903454,135.10556612821497,33.11311214825907,0.9396462018730489
31,608.8107633903454,240.7770433948203,31.915378551007574,0.9380040322580645
32,608.8107633903454,231.06485626528914,30.76096814740704,0.9352394916911045
33,608.8107633903454,229.42648718295462,29.648313895243383,0.9338235294117647
34,608.8107633903454,210.60193799611977,28.575905433749426,0.9324884792626729
35,608.8107633903454,228.94703819421153,27.542287033381623,0.9327956989247311
36,608.8107633903454,166.201556297688,26.546055619755354,0.93025283347864
37,608.8107633903454,240.0918462738083,25.585858869056416,0.9291171477079796
38,608.8107633903454,227.42232718975927,24.66039337234335,0.9296939619520265
39,608.8107633903454,171.42170728046844,23.768402866248724,0.9296370967741936
40,608.8107633903454,285.7671089028374,22.908676527677688,0.9289929189614476
41,608.8107633903454,384.9653092083104,22.080047330188957,0.9285714285714286
42,608.8107633903454,486.47786343777653,21.28139045982708,0.927231807951988
43,608.8107633903454,378.9907544802888,20.511621788255614,0.9274193548387096
44,608.8107633903454,326.64024697517317,19.76969640111857,0.9268817204301075
45,608.8107633903454,349.36891824806145,19.054607179632434,0.926367461430575
46,608.8107633903454,322.49858542324483,18.365383433483427,0.9253603294440631
47,608.8107633903454,359.8647368209695,17.701089583174173,0.9235551075268817
48,608.8107633903454,362.6004954545808,17.060823890031198,0.9218235681369322
49,608.8107633903454,391.8202775103776,16.44371723214928,0.9208064516129032
50,608.8107633903454,430.78880308953086,15.848931924611097,0.9209361163820367
51,608.8107633903454,390.62453197793667,15.27566058238069,0.9185794044665012
52,608.8107633903454,424.8485294588058,14.723125024327153,0.9178332318928789
53,608.8107633903454,338.162678276029,14.190575216890887,0.9166666666666666
54,608.8107633903454,394.3102503846439,13.677288255958457,0.9164222873900293
55,608.8107633903454,457.5136688503186,13.182567385564038,0.914602534562212
56,608.8107633903454,464.7357215852968,12.705741052085385,0.9125636672325976
57,608.8107633903454,491.56862168363074,12.246161992650455,0.9112903225806451
58,608.8107633903454,527.507779893429,11.803206356517265,0.9103335155822854
59,612.9252381816003,577.8123396551641,11.376272858234278,0.9088709677419354
60,679.6783796343334,621.1973949755677,10.964781961431822,0.9073241671073506
61,679.6783796343334,610.8251506120718,10.568175092136556,0.9055671175858481
62,679.6783796343334,572.9128853755294,10.185913880541142,0.9046338965693804
63,679.6783796343334,592.1233545485968,9.817479430199818,0.9036038306451613
64,679.6783796343334,617.6561800153266,9.462371613657904,0.9007444168734491
65,679.6783796343334,636.47347865325,9.120108393559072,0.8989491691104594
66,749.8727015124886,711.6454922594179,8.790225168308819,0.8973278767453057
67,779.0222782942776,741.6208501905945,8.47227414140594,0.8959914611005693
68,787.2314466832732,780.3411087936611,8.1658237135859,0.8951612903225806
69,787.2314466832732,747.0285471524419,7.870457896950962,0.8932027649769585
70,787.2314466832732,719.1546169301557,7.585775750291814,0.8920945024988641
71,787.2314466832732,705.0967852854345,7.311390834834151,0.8912410394265233
72,787.2314466832732,741.5462050232238,7.046930689671447,0.8903004860804242
73,787.2314466832732,766.8868656045852,6.792036326171823,0.888949433304272
74,787.2314466832732,771.1895203777548,6.546361740672728,0.8877419354838709
75,787.2314466832732,755.6111455229656,6.309573444801911,0.8865662139219015
76,787.2314466832732,773.7511318052271,6.0813500127871585,0.8853162966066191
77,787.2314466832732,754.5210000379956,5.861381645140267,0.8837882547559966
78,787.2314466832732,750.3672980726917,5.649369748123005,0.8833197223356472
79,798.4780444519148,778.3502623661393,5.445026528424193,0.8821572580645162
