iteration,best_fitness,avg_fitness,diversity,pheromone_avg,pheromone_max,pheromone_min
0,1184.7702612146857,723.9546804669694,0.8963337504219177,1.6497068830203345,1.8,0.1485021724721278
1,1184.7702612146857,600.7058984111414,1.022653225240202,1.3840970979689702,1.6243478260869566,0.02
2,1184.7702612146857,543.2740659413038,1.0969926316086573,1.1698633870159743,1.4664584980237156,0.02
3,1184.7702612146857,481.9807230037342,1.1445317589284096,0.9937609992346179,1.3198126482213441,0.02
4,1184.7702612146857,460.72257464301083,1.1736375336358629,0.8467821024386705,1.1937137363403862,0.02
5,1184.7702612146857,435.8208704871028,1.1856891047390117,0.7238194482600068,1.0805923627063478,0.02
6,1184.7702612146857,415.81811453688204,1.2201573425289454,0.6200919434468752,0.9787831264357131,0.02
7,1184.7702612146857,397.66646873365704,1.247796143681963,0.5325292251674985,0.8809048137921418,0.02
8,1184.7702612146857,387.4594968453652,1.249467026671653,0.45806466977740024,0.7978143324129277,0.02
9,1184.7702612146857,383.9597700108476,1.2623752400904336,0.3944036155925548,0.7180328991716349,0.02
10,1184.7702612146857,393.18242929356256,1.260019975099882,0.33985714352037805,0.6521119621956479,0.02
11,1184.7702612146857,379.2599260107085,1.2755360004206717,0.2935341362108616,0.5891486898567373,0.02
12,1184.7702612146857,381.9864928127545,1.262798598806112,0.25394176982833944,0.5364838208710636,0.02
13,1184.7702612146857,383.48497100858816,1.2572837494546643,0.21991483475366183,0.4890854387839572,0.02
14,1184.7702612146857,389.9771554661368,1.2480828463700884,0.19066090803991234,0.44684356157222815,0.02
15,1184.7702612146857,406.21302940567256,1.234203814964572,0.16567433887372318,0.4021592054150053,0.02
16,1184.7702612146857,423.03959031759314,1.222686208799602,0.14422574933044655,0.36312228116446527,0.02
17,1184.7702612146857,445.46705001664765,1.177529256512608,0.12581694299699872,0.3328918135290114,0.02
18,1184.7702612146857,453.447697204432,1.1637494142278906,0.11004517902207957,0.2996026321761103,0.02
19,1184.7702612146857,507.4024685139766,1.118347438306525,0.09653605060888283,0.2737615975143497,0.02
20,1184.7702612146857,525.2615490624431,1.1039869934976747,0.08494194924468182,0.2509308923083693,0.02
21,1184.7702612146857,570.5016725325092,1.045982183968203,0.07510592646276631,0.2301856291644889,0.02
22,1184.7702612146857,616.7341995179249,1.0159327392174808,0.06680831430245972,0.20716706624804002,0.02
23,1184.7702612146857,662.1448528866632,0.9754093455415473,0.059867278351711545,0.19099581416869058,0.02
24,1184.7702612146857,657.6105040590476,0.9729801734553815,0.054053703170197046,0.17381694495659727,0.02
25,1184.7702612146857,665.3956351895046,0.9621281472725541,0.04913550208550262,0.1607830765478941,0.02
26,1184.7702612146857,677.1538789058404,0.9553932682774293,0.044915232719078074,0.14470476889310468,0.02
27,1184.7702612146857,695.2696433191785,0.9311826113756647,0.04127065215304141,0.13549744989853105,0.02
28,1184.7702612146857,692.8148394705302,0.9292059177051478,0.03811819348577839,0.12194770490867794,0.02
29,1184.7702612146857,694.4593645132113,0.9356475229997505,0.03537221071361216,0.11391960108447681,0.02
30,1256.519270088016,710.7315065997427,0.9180463941924383,0.032969927407224785,0.10687546706298566,0.02
31,1256.519270088016,712.1909499771469,0.9025917305977983,0.03085091580899205,0.10003407420284094,0.02
32,1256.519270088016,704.9002960820286,0.9120453466957064,0.028984784171418882,0.09403066678255685,0.02
33,1256.519270088016,726.9521847566391,0.8866754913767464,0.027347332376354505,0.08462760010430116,0.02
34,1256.519270088016,719.1262742469236,0.9045992768592248,0.025919034726599073,0.07760149351982552,0.02
35,1256.519270088016,732.2862471321982,0.886960136059189,0.024677145462777165,0.0741891702547995,0.02
36,1256.519270088016,728.9787264951091,0.8895399499762556,0.023602735146315036,0.07093691989598622,0.02
37,1256.519270088016,742.4422453577574,0.8702111148997201,0.022682046114489554,0.0675469316100913,0.02
38,1256.519270088016,749.628259730337,0.8653804251436756,0.021909024771354525,0.06079223844908217,0.02
39,1256.519270088016,741.4457573378253,0.8598771977968813,0.021279724609574432,0.05841671830787766,0.02
40,1256.519270088016,758.7677020960443,0.8667835414124521,0.020775312037298262,0.05642120032324374,0.02
41,1256.519270088016,759.1563869310096,0.8520756544559406,0.020397345653719753,0.054625234137073216,0.02
42,1256.519270088016,736.0188703653896,0.8696789279998748,0.020145653799652257,0.05300886456951974,0.02
43,1256.519270088016,746.6759990060698,0.8719500757583828,0.020027502144878764,0.047707978112567766,0.02
44,1256.519270088016,764.3672713743412,0.8430958839541813,0.02002542082320623,0.04293718030131099,0.02
45,1256.519270088016,751.519411033382,0.8564524133988161,0.020022826316861038,0.04234716597488359,0.02
46,1256.519270088016,766.6381539167029,0.8324938662330996,0.020020855903660973,0.04265790392284978,0.02
47,1256.519270088016,758.2833545208133,0.8509860865445718,0.020018596481876823,0.04223826737671865,0.02
48,1256.519270088016,763.8969799352251,0.8470163194085404,0.02001676634238898,0.03801444063904679,0.02
49,1256.519270088016,752.8511403519414,0.8452453959929663,0.02001393784328478,0.038212996575142114,0.02
50,1256.519270088016,762.5648234187258,0.8571203139317657,0.020012920859832233,0.034391696917627904,0.02
51,1295.9057173299914,764.3920169066395,0.845469895929541,0.02001390610910752,0.034952527225865115,0.02
52,1295.9057173299914,750.9049066102918,0.844285033245971,0.020012731534255954,0.03545727450327861,0.02
53,1295.9057173299914,768.4135703975084,0.8341440761433868,0.020015415785573636,0.03191154705295075,0.02
54,1295.9057173299914,752.957946869969,0.8534812922806156,0.02001419360620679,0.03256754726314942,0.02
55,1295.9057173299914,765.372875923671,0.841667664110297,0.020017577654624415,0.03039380765834466,0.02
56,1295.9057173299914,771.3235353793117,0.8350241036567114,0.020014911046524666,0.03152109355917686,0.02
57,1295.9057173299914,765.2127656447675,0.8368597965381557,0.02001235465225711,0.031607158894001744,0.02
