iteration,best_fitness,avg_fitness,current_temp,acceptance_rate,diversity
0,258.85225571253466,62.17275578137021,100.0,0.9435483870967742,0.0
1,258.85225571253466,39.56438349295429,96.38290236239705,0.9596774193548387,0.0
2,258.85225571253466,46.49331687371541,92.89663867799362,0.9301075268817204,0.0
3,258.85225571253466,36.46397279243027,89.53647655495936,0.9375,0.0
4,258.85225571253466,37.37538842042084,86.29785477669701,0.9354838709677419,0.0
5,258.85225571253466,66.49735373796584,83.17637711026707,0.9274193548387096,0.0
6,258.85225571253466,42.36615556881706,80.16780633876787,0.9274193548387096,0.0
7,258.85225571253466,25.165839194697657,77.2680585095702,0.9284274193548387,0.0
8,258.85225571253466,43.86521226223044,74.47319739059887,0.931899641577061,0.0
9,258.85225571253466,44.710758896246524,71.77942912713614,0.9370967741935484,0.0
10,258.85225571253466,80.47567726891175,69.18309709189361,0.9369501466275659,0.0
11,258.85225571253466,49.977435085105625,66.68067692136218,0.9348118279569892,0.0
12,258.85225571253466,44.835696746162945,64.26877173170193,0.9373449131513648,0.0
13,258.85225571253466,45.572592525893,61.94410750767811,0.9308755760368663,0.0
14,258.85225571253466,39.32180950423795,59.703528658383654,0.9333333333333333,0.0
15,258.85225571253466,62.240518045411655,57.54399373371566,0.9349798387096774,0.0
16,258.85225571253466,55.945003071056384,55.462571295791044,0.9350094876660342,0.0
17,258.85225571253466,43.135075954892294,53.45643593969714,0.9354838709677419,0.0
18,258.85225571253466,39.76345742575617,51.52286445817562,0.9342105263157895,0.0
19,258.85225571253466,41.536868353025646,49.65923214503358,0.9338709677419355,0.0
20,258.85225571253466,64.96369842733517,47.863009232263806,0.9304915514592934,0.0
21,258.85225571253466,17.68474700001894,46.13175745603791,0.9332844574780058,0.0
22,258.85225571253466,40.066933485530555,44.46312674691084,0.9347826086956522,0.0
23,258.85225571253466,61.00837668747113,42.85485203974392,0.9314516129032258,0.0
24,258.85225571253466,50.77672039706342,41.3047501990161,0.9283870967741935,0.0
25,258.85225571253466,58.005715986338544,39.810717055349684,0.9255583126550868,0.0
26,258.85225571253466,56.981812603401586,38.37072454922784,0.9217443249701314,0.0
27,258.85225571253466,58.78988077205167,36.98281797802658,0.9230990783410138,0.0
28,258.85225571253466,48.75088215709307,35.645113342624384,0.9243604004449388,0.0
29,258.85225571253466,31.797445607293543,34.35579478998742,0.9247311827956989,0.0
30,258.85225571253466,69.68180027675523,33.11311214825907,0.9219562955254943,0.0
31,258.85225571253466,43.31891464561279,31.915378551007574,0.9193548387096774,0.0
32,258.85225571253466,58.1015569231989,30.76096814740704,0.9171554252199413,0.0
33,258.85225571253466,84.86939429341763,29.648313895243383,0.9108159392789373,0.0
34,258.85225571253466,48.03347896578472,28.575905433749426,0.9050691244239631,0.0
35,258.85225571253466,42.78546498436535,27.542287033381623,0.9038978494623656,0.0
36,258.85225571253466,67.16350093630984,26.546055619755354,0.8999564080209241,0.0
37,258.85225571253466,55.91904595885091,25.585858869056416,0.8994057724957555,0.0
38,258.85225571253466,80.20630834764944,24.66039337234335,0.8939205955334988,0.0
39,258.85225571253466,66.59922561179117,23.768402866248724,0.895766129032258,0.0
40,258.85225571253466,96.42907721622362,22.908676527677688,0.8929976396538158,0.0
41,258.85225571253466,85.63858021215458,22.080047330188957,0.8899769585253456,0.0
42,258.85225571253466,59.68545834342955,21.28139045982708,0.8899099774943736,0.0
43,258.85225571253466,85.8198784159412,20.511621788255614,0.8874633431085044,0.0
44,258.85225571253466,55.817286758268374,19.76969640111857,0.8862007168458781,0.0
45,258.85225571253466,89.34962080166761,19.054607179632434,0.8816619915848527,0.0
46,258.85225571253466,52.37080549533877,18.365383433483427,0.8819492107069321,0.0
47,258.85225571253466,88.35985220025401,17.701089583174173,0.8768481182795699,0.0
48,258.85225571253466,98.24556909811662,17.060823890031198,0.868663594470046,0.0
49,258.85225571253466,68.72758388989375,16.44371723214928,0.865,0.0
50,258.85225571253466,127.82474297352209,15.848931924611097,0.8606894370651487,0.0
51,258.85225571253466,100.63401950222763,15.27566058238069,0.856544665012407,0.0
52,258.85225571253466,85.86864059073018,14.723125024327153,0.8528606208155812,0.0
53,258.85225571253466,74.67839610651748,14.190575216890887,0.848715651135006,0.0
54,258.85225571253466,91.91152307621687,13.677288255958457,0.843108504398827,0.0
55,258.85225571253466,94.4780652988703,13.182567385564038,0.8397177419354839,0.0
56,258.85225571253466,93.97422382820146,12.705741052085385,0.8357385398981324,0.0
57,258.85225571253466,97.8824350105011,12.246161992650455,0.8282814238042269,0.0
58,258.85225571253466,88.59378947932746,11.803206356517265,0.8216238381629306,0.0
59,258.85225571253466,106.0920210059323,11.376272858234278,0.8149193548387097,0.0
60,259.9809726797691,185.8141089976237,10.964781961431822,0.8094923320994183,0.0
61,259.9809726797691,173.86097264113877,10.568175092136556,0.8009885535900104,0.0
62,259.9809726797691,161.46506449340447,10.185913880541142,0.7914746543778802,0.0
63,259.9809726797691,168.17009665318724,9.817479430199818,0.7833921370967742,0.0
