iteration,best_fitness,avg_fitness,current_temp,acceptance_rate
0,41.56437481757241,27.781403070516827,100.0,0.9866666666666667
1,41.56437481757241,21.9319261281137,96.38290236239705,0.9933333333333333
2,63.593844703947696,46.20926251611432,92.89663867799362,0.9955555555555555
3,72.15711006551633,37.60663202746646,89.53647655495936,0.9916666666666667
4,72.15711006551633,31.686261263727573,86.29785477669701,0.9933333333333333
5,77.95661901946887,34.80582938279868,83.17637711026707,0.9933333333333333
6,77.95661901946887,35.50018775913253,80.16780633876787,0.9942857142857143
7,77.95661901946887,36.26981424305402,77.2680585095702,0.9941666666666666
8,77.95661901946887,37.141856817994515,74.47319739059887,0.9948148148148148
9,77.95661901946887,20.523158876846356,71.77942912713614,0.9946666666666667
10,77.95661901946887,19.317245180612684,69.18309709189361,0.9951515151515151
11,77.95661901946887,18.882563426271076,66.68067692136218,0.9955555555555555
12,77.95661901946887,26.78523973393138,64.26877173170193,0.9958974358974358
13,77.95661901946887,41.3260459091147,61.94410750767811,0.9947619047619047
14,77.95661901946887,32.69179447928844,59.703528658383654,0.9946666666666667
15,77.95661901946887,45.02045728406845,57.54399373371566,0.99375
16,77.95661901946887,38.6071089604724,55.462571295791044,0.9929411764705882
17,84.84480842778487,48.16426380605789,53.45643593969714,0.9922222222222222
18,84.84480842778487,50.42504069370674,51.52286445817562,0.992280701754386
19,84.84480842778487,38.409216259335295,49.65923214503358,0.9923333333333333
20,84.84480842778487,34.078491584333435,47.863009232263806,0.9926984126984127
21,84.84480842778487,37.36012850457856,46.13175745603791,0.993030303030303
22,84.84480842778487,37.38860817135754,44.46312674691084,0.9930434782608696
23,84.84480842778487,40.50327592618748,42.85485203974392,0.9927777777777778
24,84.84480842778487,28.09526492371672,41.3047501990161,0.9925333333333334
25,84.84480842778487,24.528716735729745,39.810717055349684,0.9925641025641025
26,84.84480842778487,37.07249144312033,38.37072454922784,0.9920987654320987
27,84.84480842778487,34.04698085143482,36.98281797802658,0.991904761904762
28,84.84480842778487,49.99997120055381,35.645113342624384,0.991264367816092
29,98.65643601441249,64.71749774504259,34.35579478998742,0.9913333333333333
30,98.65643601441249,64.31240220063277,33.11311214825907,0.9903225806451613
31,98.65643601441249,47.53511065194757,31.915378551007574,0.990625
32,98.65643601441249,49.80929451034042,30.76096814740704,0.990909090909091
33,98.65643601441249,47.88260098008132,29.648313895243383,0.9909803921568627
34,98.65643601441249,39.331739953797474,28.575905433749426,0.9904761904761905
35,98.65643601441249,40.7290646092817,27.542287033381623,0.9903703703703703
36,98.65643601441249,62.440587430153194,26.546055619755354,0.9897297297297297
37,98.65643601441249,61.275187861422225,25.585858869056416,0.988421052631579
38,98.65643601441249,46.689364238214715,24.66039337234335,0.9887179487179487
39,98.65643601441249,52.9822680995663,23.768402866248724,0.988
40,98.65643601441249,48.294269552128156,22.908676527677688,0.9869918699186991
41,98.65643601441249,30.991786140260864,22.080047330188957,0.986984126984127
42,98.65643601441249,21.24254429210061,21.28139045982708,0.9872868217054264
43,98.65643601441249,14.008496742973232,20.511621788255614,0.9875757575757576
44,98.65643601441249,40.55462242353056,19.76969640111857,0.9871111111111112
45,98.65643601441249,24.992099166831256,19.054607179632434,0.9873913043478261
46,98.65643601441249,25.238789097573804,18.365383433483427,0.987659574468085
47,98.65643601441249,44.228253924518185,17.701089583174173,0.9865277777777778
48,98.65643601441249,60.56617471681501,17.060823890031198,0.9858503401360544
49,98.65643601441249,56.02797063136478,16.44371723214928,0.9848
50,98.65643601441249,42.808654286306115,15.848931924611097,0.9850980392156863
51,98.65643601441249,59.79412539969221,15.27566058238069,0.9837179487179487
52,98.65643601441249,37.37180140749128,14.723125024327153,0.9835220125786164
53,98.65643601441249,37.19909127615043,14.190575216890887,0.9837037037037037
54,98.65643601441249,34.427900672018595,13.677288255958457,0.9837575757575757
55,98.65643601441249,63.92196989634147,13.182567385564038,0.9829761904761904
56,98.65643601441249,67.25757136762996,12.705741052085385,0.9825730994152047
57,103.01980115505046,80.44923479216227,12.246161992650455,0.9810344827586207
58,103.01980115505046,76.78667399976632,11.803206356517265,0.9790960451977401
59,103.01980115505046,75.26228391342495,11.376272858234278,0.9774444444444444
60,103.01980115505046,51.015026187764576,10.964781961431822,0.9770491803278688
61,103.01980115505046,66.23646631228435,10.568175092136556,0.9746236559139785
