Execution_Time,Best_Fitness,Total_Profit,Unique_Clients_Visited,Coverage_Ratio,Number_of_Routes,Routes_Exceeding_TimeLimit,Avg_Route_Time,Route_Time_Std,Time_Efficiency,Constraints_Respected,Algorithm,Instance,Timestamp
22.844603776931763,372.49053454044594,360.0,22,0.22448979591836735,2,0,69.28427807611706,0.8899555299224405,0.010224598912613403,True,Baseline,p4.2.j,2024-11-19 22:49:09
