Execution_Time,Best_Fitness,Total_Profit,Unique_Clients_Visited,Total_Available_Clients,Coverage_Ratio,Number_of_Routes,Routes_Exceeding_TimeLimit,Avg_Route_Time,Route_Time_Std,Time_Efficiency,Constraints_Respected,Algorithm,Instance,Timestamp
0.01261138916015625,122.97244917647134,120.0,10,62,0.16129032258064516,2,0,14.913470787475319,0.12026990122541895,0.005768614168312092,True,Baseline,p6.2.d,2024-11-19 18:58:17
