Execution_Time,Best_Fitness,Total_Profit,Unique_Clients_Visited,Coverage_Ratio,Number_of_Routes,Routes_Exceeding_TimeLimit,Avg_Route_Time,Route_Time_Std,Time_Efficiency,Constraints_Respected,Algorithm,Instance,Timestamp
3.8262038230895996,446.5814165968996,420.0,16,0.25806451612903225,3,0,20.13729760579589,2.911214025305163,0.24579409716120248,True,SimulatedAnnealing,p6.3.n,2024-11-19 22:57:45
