Execution_Time,Best_Fitness,Total_Profit,Unique_Clients_Visited,Coverage_Ratio,Number_of_Routes,Routes_Exceeding_TimeLimit,Avg_Route_Time,Route_Time_Std,Time_Efficiency,Constraints_Respected,Algorithm,Instance,Timestamp
4.969775438308716,1066.1595151579509,972.0,39,0.6290322580645161,3,0,26.0279368457998,0.5862664103985131,0.025170904651692805,True,AntColony,p6.3.n,2024-11-19 22:57:56
