Execution_Time,Best_Fitness,Total_Profit,Unique_Clients_Visited,Total_Available_Clients,Coverage_Ratio,Number_of_Routes,Routes_Exceeding_TimeLimit,Avg_Route_Time,Route_Time_Std,Time_Efficiency,Constraints_Respected,Algorithm,Instance,Timestamp
11.18392276763916,680.029744853329,627.0,45,98,0.45918367346938777,2,0,59.010423836565884,0.30518628970217676,0.1569939451919159,True,GeneticAlgorithm,p4.2.j,2024-11-19 19:02:41
