Execution_Time,Best_Fitness,Total_Profit,Unique_Clients_Visited,Coverage_Ratio,Number_of_Routes,Routes_Exceeding_TimeLimit,Avg_Route_Time,Route_Time_Std,Time_Efficiency,Constraints_Respected,Algorithm,Instance,Timestamp
3.7726407051086426,308.04938455221856,300.0,17,0.17346938775510204,3,0,26.483496728117306,0.18291074441069421,0.008108736774632641,True,AntColony,p4.3.d,2024-11-19 22:48:30
